"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient"
24, 1.000000000000000e+00, 5.352202629500000e-08, 1.003065131798323e+00, 1.944589347976650e-01, 2.236489634484268e-08
25, 9.909241437988340e-01, -1.280289614488857e-03, 1.002864132528288e+00, 1.816971069630475e-01, 1.323210074720307e-03
26, 9.789211302792580e-01, -2.951446198418808e-03, 1.002708036804215e+00, 1.717862910880393e-01, 1.518981820735807e-03
27, 9.631568360186920e-01, -5.108981458577545e-03, 1.002157216766621e+00, 1.368136740910802e-01, 1.544762372759606e-03
28, 9.426407105822270e-01, -7.855481327107042e-03, 1.001583391006888e+00, 1.003803798234988e-01, 1.607499498549710e-03
29, 9.162555145009680e-01, -1.128961886009035e-02, 1.001002673372759e+00, 6.350950727773814e-02, 1.718454389403511e-03
30, 8.828360320456839e-01, -1.548809659764239e-02, 1.000386029923867e+00, 2.435763608584739e-02, 1.886082019938241e-03
31, 8.413159970120960e-01, -2.048015683562499e-02, 9.997772583850268e-01, -1.429443249084734e-02, 2.056828972558170e-03
32, 7.909517772165610e-01, -2.621660130830753e-02, 9.992188473274934e-01, -4.974901785286619e-02, 2.219027898828716e-03
33, 7.316031585245610e-01, -3.253806414443636e-02, 9.986306450026039e-01, -8.709510772087838e-02, 2.389507606485146e-03
34, 6.640065698311099e-01, -3.915032464739417e-02, 9.980079110149119e-01, -1.266336788623258e-01, 2.584132634130609e-03
35, 5.899327756923080e-01, -4.561861289428874e-02, 9.973457460540471e-01, -1.686757978569241e-01, 2.806322147212457e-03
36, 5.121166001065770e-01, -5.139794887290158e-02, 9.966498148029486e-01, -2.128618031576784e-01, 3.053973089212806e-03
37, 4.339120676130220e-01, -5.591460064650605e-02, 9.959273360048330e-01, -2.587333629602099e-01, 3.301231082936685e-03
38, 3.587469844042950e-01, -5.869148183384367e-02, 9.952124222754974e-01, -3.041246020863964e-01, 3.579462067692128e-03
39, 2.895540445181870e-01, -5.947265120547269e-02, 9.945350931511079e-01, -3.471295228072125e-01, 3.926976919084717e-03
40, 2.283665749856950e-01, -5.828472232042683e-02, 9.939762184087060e-01, -3.826135484077968e-01, 4.270320775954630e-03
41, 1.761797307773510e-01, -5.540399685008031e-02, 9.935869600816392e-01, -4.073283036023458e-01, 4.641401547254787e-03
42, 1.330574640378200e-01, -5.125402533974487e-02, 9.933504719048233e-01, -4.223433899601676e-01, 5.023967171003321e-03
43, 9.838551560343448e-02, -4.628967359474944e-02, 9.933638449171772e-01, -4.214943118453032e-01, 5.431586832044945e-03
44, 7.115831019240228e-02, -4.091264364521334e-02, 9.935995986508457e-01, -4.065258566866887e-01, 5.817891362758614e-03
45, 5.022241269090757e-02, -3.543266689255811e-02, 9.941502909032948e-01, -3.715613530128150e-01, 6.166878625825869e-03
46, 3.444508613221498e-02, -3.006547322461565e-02, 9.951495107273564e-01, -3.081189765238895e-01, 6.554185433459096e-03
47, 2.280943840223927e-02, -2.495170224279449e-02, 9.967395608442143e-01, -2.071636554615788e-01, 6.838232688814814e-03
48, 1.445220176924677e-02, -2.018402699144572e-02, 9.989628653751248e-01, -6.600180127996989e-02, 6.740425332954394e-03
49, 8.660977828664375e-03, -1.583432528077909e-02, 1.001958520538862e+00, 1.241980708125148e-01, 6.629566484021280e-03
50, 4.844550253733529e-03, -1.197282395717829e-02, 1.006258553741462e+00, 3.972153977159606e-01, 5.792514677752280e-03
51, 2.493434235242850e-03, -8.666019672232862e-03, 1.010482312965081e+00, 6.653899439076116e-01, 4.763099826827964e-03
52, 1.159193085740397e-03, -5.950300022223502e-03, 1.013803078882552e+00, 8.762317191552859e-01, 6.222486651717546e-03
53, 4.691284473891598e-04, -3.805771251873249e-03, 1.015321562328327e+00, 9.726431354815560e-01, 4.778482322193761e-03
54, 1.500786146402364e-04, -2.161299885350869e-03, 1.017414978448375e+00, 1.105558126195241e+00, 2.564258142871437e-03
55, 2.721275945542452e-05, -9.231024271926752e-04, 1.017663934879618e+00, 1.121364845857838e+00, 1.029180617872733e-03
56, 0.000000000000000e+00, 0.000000000000000e+00, 1.017330752574635e+00, 1.100210464486291e+00, 4.535555205469015e-08
57, 2.721275945665566e-05, 9.231024272135111e-04, 1.017663940043870e+00, 1.121365173746063e+00, 1.029116857616726e-03
58, 1.500786146456709e-04, 2.161299885389794e-03, 1.017415017181792e+00, 1.105560585453915e+00, 2.564223474055371e-03
59, 4.691284474090552e-04, 3.805771251953191e-03, 1.015321612909478e+00, 9.726463469755141e-01, 4.778422804215689e-03
60, 1.159193085789885e-03, 5.950300022348630e-03, 1.013803152689207e+00, 8.762364052808828e-01, 6.222493184665562e-03
61, 2.493434235350970e-03, 8.666019672416576e-03, 1.010482382045756e+00, 6.653943299717021e-01, 4.763082682793712e-03
62, 4.844550253940727e-03, 1.197282395742617e-02, 1.006258650583997e+00, 3.972215464336283e-01, 5.792477014614378e-03
63, 8.660977829023099e-03, 1.583432528109248e-02, 1.001958623164748e+00, 1.242045867262140e-01, 6.629536313102118e-03
64, 1.445220176983436e-02, 2.018402699183120e-02, 9.989629593382517e-01, -6.599583538144364e-02, 6.740393072751000e-03
65, 2.280943840314228e-02, 2.495170224324787e-02, 9.967396477205741e-01, -2.071581395154457e-01, 6.838215679168156e-03
66, 3.444508613354828e-02, 3.006547322513315e-02, 9.951495875059546e-01, -3.081141017039354e-01, 6.554170012609938e-03
67, 5.022241269281980e-02, 3.543266689313175e-02, 9.941503587000377e-01, -3.715570484680258e-01, 6.166867780755840e-03
68, 7.115831019507564e-02, 4.091264364582575e-02, 9.935996586807444e-01, -4.065220452736809e-01, 5.817882721791229e-03
69, 9.838551560707631e-02, 4.628967359536866e-02, 9.933638975334930e-01, -4.214909711348481e-01, 5.431578992613970e-03
70, 1.330574640426540e-01, 5.125402534032247e-02, 9.933505188731904e-01, -4.223404078487684e-01, 5.023960367611212e-03
71, 1.761797307835840e-01, 5.540399685055070e-02, 9.935870014962758e-01, -4.073256741079096e-01, 4.641395318082130e-03
72, 2.283665749934740e-01, 5.828472232071416e-02, 9.939762557164661e-01, -3.826111796667996e-01, 4.270314983249253e-03
73, 2.895540445275380e-01, 5.947265120550563e-02, 9.945351272139998e-01, -3.471273600890964e-01, 3.926971511925917e-03
74, 3.587469844150750e-01, 5.869148183357661e-02, 9.952124539221826e-01, -3.041225927778676e-01, 3.579457052085587e-03
75, 4.339120676248920e-01, 5.591460064593561e-02, 9.959273659757367e-01, -2.587314600502453e-01, 3.301226268862304e-03
76, 5.121166001190330e-01, 5.139794887207108e-02, 9.966498438606824e-01, -2.128599582266145e-01, 3.053968372814906e-03
77, 5.899327757047460e-01, 4.561861289327686e-02, 9.973457749251314e-01, -1.686739647765991e-01, 2.806317356067808e-03
78, 6.640065698429310e-01, 3.915032464629472e-02, 9.980079402738948e-01, -1.266318211535771e-01, 2.584127487613119e-03
79, 7.316031585352730e-01, 3.253806414333830e-02, 9.986306751477678e-01, -8.709319374680308e-02, 2.389501746529878e-03
80, 7.909517772258660e-01, 2.621660130727932e-02, 9.992188788199928e-01, -4.974701833388696e-02, 2.219021144329056e-03
81, 8.413159970197970e-01, 2.048015683472137e-02, 9.997772914961315e-01, -1.429233020352708e-02, 2.056821555487059e-03
82, 8.828360320518041e-01, 1.548809659688852e-02, 1.000386065934909e+00, 2.435992249575720e-02, 1.886076340440067e-03
83, 9.162555145056280e-01, 1.128961885949327e-02, 1.001002713800996e+00, 6.351207414380475e-02, 1.718454694388291e-03
84, 9.426407105856069e-01, 7.855481326660181e-03, 1.001583442020431e+00, 1.003836187708592e-01, 1.607526966928094e-03
