"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient"
685, 9.735002196467560e-01, 3.698083649655423e-03, 1.002389906816433e+00, 1.515876101059004e-01, 1.397969335486301e-03
686, 9.753687917215980e-01, 3.441283349835714e-03, 1.002456766220736e+00, 1.558326414768471e-01, 1.370061008943660e-03
687, 9.771751466679101e-01, 3.192470824896831e-03, 1.002523787949581e+00, 1.600879791432264e-01, 1.341790775355792e-03
688, 9.789211302805760e-01, 2.951446198236615e-03, 1.002590997050134e+00, 1.643552133974468e-01, 1.313114143483811e-03
689, 9.806085493264430e-01, 2.718011281632605e-03, 1.002658423771932e+00, 1.686362648405206e-01, 1.283965301427271e-03
690, 9.822391712283960e-01, 2.491969834783358e-03, 1.002726106444185e+00, 1.729335670671827e-01, 1.254249103561959e-03
691, 9.838147238371970e-01, 2.273127772141314e-03, 1.002794089963307e+00, 1.772499706365373e-01, 1.223816526811978e-03
692, 9.853368952912690e-01, 2.061293361548887e-03, 1.002862429979586e+00, 1.815890088917890e-01, 1.192425976225255e-03
693, 9.868073340192970e-01, 1.856277410439139e-03, 1.002931208440296e+00, 1.859558848220271e-01, 1.159694641106800e-03
694, 9.882276487598231e-01, 1.657893415821940e-03, 1.003000574060488e+00, 1.903600406300119e-01, 1.125066040590563e-03
695, 9.895994087268640e-01, 1.465957716878406e-03, 1.003070820836682e+00, 1.948201427167719e-01, 1.087906611818001e-03
696, 9.909241437994040e-01, 1.280289614408968e-03, 1.003142487242143e+00, 1.993703797791611e-01, 1.047897154893937e-03
697, 9.922033447916569e-01, 1.100711481664068e-03, 1.003216430580681e+00, 2.040651836745398e-01, 1.005978840568604e-03
698, 9.934384637945120e-01, 9.270488596823588e-04, 1.003293777035918e+00, 2.089760579537075e-01, 9.661858347769333e-04
699, 9.946309145596840e-01, 7.591305469942256e-04, 1.003375481485309e+00, 2.141636296113803e-01, 9.387594688439202e-04
700, 9.957820729231800e-01, 5.967886532421940e-04, 1.003461579090227e+00, 2.196301311103309e-01, 9.451294075550205e-04
701, 9.968932772887410e-01, 4.398586638317120e-04, 1.003548966364265e+00, 2.251785161667162e-01, 1.022625355465608e-03
702, 9.979658291431760e-01, 2.881794857138566e-04, 1.003644268844388e+00, 2.312294527861290e-01, 1.232485183337406e-03
703, 9.990009933457720e-01, 1.415916575212275e-04, 1.003728679965174e+00, 2.365888761840970e-01, 1.571059719744522e-03
592, 3.587469844150750e-01, 5.869148183357661e-02, 9.952221524571548e-01, -3.035068142551813e-01, 3.737088364419642e-03
593, 3.678686829411110e-01, 5.845090990667137e-02, 9.953064359347978e-01, -2.981554951643648e-01, 3.701822121526645e-03
594, 3.770797978923800e-01, 5.817904262411734e-02, 9.953918955731962e-01, -2.927294993791361e-01, 3.666893868915832e-03
595, 3.863750073853100e-01, 5.787622032997947e-02, 9.954778092785939e-01, -2.872746740122385e-01, 3.632281573250477e-03
596, 3.957487779701630e-01, 5.754285488093251e-02, 9.955648223261436e-01, -2.817500493108767e-01, 3.598002684879628e-03
597, 4.051953760825830e-01, 5.717942777308037e-02, 9.956522822976286e-01, -2.761970485546412e-01, 3.564124438043284e-03
598, 4.147088805383200e-01, 5.678648875328256e-02, 9.957400731326315e-01, -2.706230406412571e-01, 3.530556455654403e-03
599, 4.242831960373610e-01, 5.636465361522956e-02, 9.958288969193358e-01, -2.649834486500116e-01, 3.497405497196274e-03
600, 4.339120676248920e-01, 5.591460064593561e-02, 9.959175831109195e-01, -2.593525928359744e-01, 3.464701002257437e-03
601, 4.435890960159080e-01, 5.543706858860007e-02, 9.960064332125822e-01, -2.537113300577278e-01, 3.432308789156740e-03
602, 4.533077537415610e-01, 5.493285287848778e-02, 9.960961326347249e-01, -2.480161422988603e-01, 3.400377341489633e-03
603, 4.630614020174900e-01, 5.440280210953791e-02, 9.961853513296217e-01, -2.423514768316663e-01, 3.368923996665913e-03
