"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient"
143, 2.011247989385280e-01, 5.703150512396883e-02, 9.796107848931712e-01, -1.294702379686822e+00, 4.501565126497368e-03
144, 2.283665749934740e-01, 5.828472232071416e-02, 9.812740697867318e-01, -1.189097242674339e+00, 4.200856544682713e-03
145, 2.578733448566950e-01, 5.911241796058234e-02, 9.828519312438782e-01, -1.088915802913920e+00, 3.922045989991332e-03
146, 2.895540445275380e-01, 5.947265120550563e-02, 9.843411615782173e-01, -9.943617225456679e-01, 3.653257093717869e-03
147, 3.232528391003260e-01, 5.933656107653527e-02, 9.857715947992511e-01, -9.035407832830548e-01, 3.393074459056239e-03
148, 3.587469844150750e-01, 5.869148183357661e-02, 9.870913849265034e-01, -8.197447855223627e-01, 3.162179302597889e-03
149, 3.957487779701630e-01, 5.754285488093251e-02, 9.883404539259273e-01, -7.404390073403522e-01, 2.947346377022285e-03
150, 4.339120676248920e-01, 5.591460064593561e-02, 9.895119422250941e-01, -6.660589761015705e-01, 2.743971273429205e-03
151, 4.728433082514070e-01, 5.384781416001998e-02, 9.906099746307496e-01, -5.963427999417737e-01, 2.551198591784137e-03
152, 5.121166001190330e-01, 5.139794887207108e-02, 9.916346075106809e-01, -5.312868999624272e-01, 2.368742203802274e-03
153, 5.512916003488870e-01, 4.863090808512447e-02, 9.925932706354751e-01, -4.704195458280535e-01, 2.195491718267318e-03
154, 5.899327757047460e-01, 4.561861289327686e-02, 9.934906524063613e-01, -4.134430619834443e-01, 2.031543637826200e-03
155, 6.276282526025000e-01, 4.243462858755100e-02, 9.943171711476501e-01, -3.609658073320543e-01, 1.876163539411558e-03
156, 6.640065698429310e-01, 3.915032464629472e-02, 9.950820643996922e-01, -3.124012727808441e-01, 1.726560567606071e-03
157, 6.987499446466160e-01, 3.583185629553873e-02, 9.958179810597491e-01, -2.656765174391960e-01, 1.584564535475370e-03
158, 7.316031585352730e-01, 3.253806414333830e-02, 9.964939289799051e-01, -2.227592920151328e-01, 1.450932366497472e-03
159, 7.623777524775640e-01, 2.931923744778128e-02, 9.971239529194971e-01, -1.827578678939000e-01, 1.323806224595347e-03
160, 7.909517772258660e-01, 2.621660130727932e-02, 9.977101748035935e-01, -1.455375199971604e-01, 1.202214350985765e-03
161, 8.172657826251279e-01, 2.326236201256679e-02, 9.982563043219608e-01, -1.108627130311228e-01, 1.085949037568076e-03
162, 8.413159970197970e-01, 2.048015683472137e-02, 9.987549131393016e-01, -7.920508620196604e-02, 9.738896203181735e-04
163, 8.631457375029460e-01, 1.788578165212381e-02, 9.992159167954687e-01, -4.993508293237491e-02, 8.644909805024658e-04
164, 8.828360320518041e-01, 1.548809659688852e-02, 9.996343664237479e-01, -2.336691622904584e-02, 7.588228792994411e-04
165, 9.004962734861121e-01, 1.329003047512407e-02, 1.000005415612193e+00, 1.917059503722424e-04, 6.540141415636660e-04
166, 9.162555145056280e-01, 1.128961885949327e-02, 1.000328759428238e+00, 2.072142285440435e-02, 5.476467407396928e-04
167, 9.302547962804840e-01, 9.481022246828921e-03, 1.000613561464407e+00, 3.880404848728577e-02, 4.397701571712859e-04
168, 9.426407105856069e-01, 7.855481326660181e-03, 1.000873365031300e+00, 5.529947352497359e-02, 3.336453496475247e-04
169, 9.535602429188660e-01, 6.402177879722490e-03, 1.001114907491649e+00, 7.063546600483596e-02, 2.410811938054773e-04
170, 9.631568360209350e-01, 5.108981458273515e-03, 1.001336718452267e+00, 8.471866785292395e-02, 1.835080413971111e-04
171, 9.715675460830290e-01, 3.963073044616243e-03, 1.001532101161388e+00, 9.712388949984456e-02, 1.896765668997416e-04
172, 9.789211302805760e-01, 2.951446198236615e-03, 1.001696923269703e+00, 1.075887601895619e-01, 2.836781437340299e-04
173, 9.853368952912690e-01, 2.061293361548887e-03, 1.001831731545813e+00, 1.161479953056379e-01, 4.996937451738938e-04
174, 9.909241437994040e-01, 1.280289614408968e-03, 1.001945845136554e+00, 1.233932852928876e-01, 8.920988787154931e-04
175, 9.957820729231800e-01, 5.967886532421940e-04, 1.002024739698079e+00, 1.284024517992573e-01, 1.353947506478037e-03
94, 2.280943840223927e-02, -2.495170224279449e-02, 1.015835593554481e+00, 1.005279960523859e+00, 1.142259138602488e-03
95, 1.826885694347390e-02, -2.251990184115951e-02, 1.015641725103956e+00, 9.929708820494677e-01, 1.672695092187991e-03
96, 1.445220176924677e-02, -2.018402699144572e-02, 1.014890395608640e+00, 9.452675363379126e-01, 2.520562176944817e-03
97, 1.127516040522520e-02, -1.795262732939143e-02, 1.013408211684345e+00, 8.511608460114992e-01, 3.764147573677851e-03
98, 8.660977828664375e-03, -1.583432528077909e-02, 1.011035487851019e+00, 7.005120747269068e-01, 5.345789104349941e-03
99, 6.539262456987240e-03, -1.383809857154541e-02, 1.007599179325865e+00, 4.823342784750465e-01, 7.277618047015820e-03
100, 4.844550253733529e-03, -1.197282395717829e-02, 1.003088727426120e+00, 1.959570663059661e-01, 9.523898139601234e-03
101, 3.515319859016383e-03, -1.024671366603845e-02, 9.975592878942120e-01, -1.551176182715516e-01, 1.197952521538904e-02
102, 2.493434235242850e-03, -8.666019672232862e-03, 9.913586264160231e-01, -5.488094671588365e-01, 1.449589151743956e-02
103, 1.724623063799526e-03, -7.234076671312168e-03, 9.848980838255968e-01, -9.590016645859535e-01, 1.707532876381487e-02
104, 1.159193085740397e-03, -5.950300022223502e-03, 9.782701107649265e-01, -1.379824342587168e+00, 1.964266109496524e-02
105, 7.531893324873004e-04, -4.810177416320721e-03, 9.718975706115198e-01, -1.784429097084416e+00, 2.239064561737300e-02
106, 4.691284473891598e-04, -3.805771251873249e-03, 9.662398619714461e-01, -2.143647832506623e+00, 2.353739509526835e-02
107, 2.762360161117116e-04, -2.926719015761365e-03, 9.612297834405228e-01, -2.461747294450770e+00, 2.448079243017169e-02
108, 1.500786146402364e-04, -2.161299885350869e-03, 9.568043032533202e-01, -2.742729490179785e+00, 2.672110361147571e-02
109, 7.180327325045228e-05, -1.497376923399532e-03, 9.526129506890038e-01, -3.008846475631824e+00, 2.993993908749043e-02
110, 2.721275945542452e-05, -9.231024271926752e-04, 9.488179522471991e-01, -3.249798180273960e+00, 2.860112341433394e-02
111, 5.818606343871792e-06, -4.273592490875973e-04, 9.455638386107955e-01, -3.456408074800770e+00, 2.716062416849688e-02
112, 0.000000000000000e+00, 0.000000000000000e+00, 9.439450435188376e-01, -3.559188469273899e+00, 2.612481682797451e-02
113, 5.818606344095651e-06, 4.273592490958099e-04, 9.425259653939985e-01, -3.649288451775538e+00, 2.736939333541139e-02
114, 2.721275945665566e-05, 9.231024272135111e-04, 9.394630230368791e-01, -3.843760516385282e+00, 2.907445772548994e-02
115, 7.180327325368544e-05, 1.497376923433127e-03, 9.360887443912899e-01, -4.057999917022733e+00, 3.152628145664832e-02
116, 1.500786146456709e-04, 2.161299885389794e-03, 9.326262207026200e-01, -4.277842164112573e+00, 3.210741482905290e-02
117, 2.762360161229505e-04, 2.926719015820480e-03, 9.291262701824775e-01, -4.500060712268404e+00, 3.201980801358886e-02
118, 4.691284474090552e-04, 3.805771251953191e-03, 9.255753819905045e-01, -4.725513390568496e+00, 3.287553045472088e-02
119, 7.531893325176259e-04, 4.810177416416397e-03, 9.222793908621477e-01, -4.934782167101976e+00, 3.363411605407795e-02
120, 1.159193085789885e-03, 5.950300022348630e-03, 9.193882331339444e-01, -5.118347297281217e+00, 3.243793177061192e-02
121, 1.724623063873454e-03, 7.234076671464374e-03, 9.171934109430001e-01, -5.257700753258638e+00, 3.103999547146041e-02
122, 2.493434235350970e-03, 8.666019672416576e-03, 9.160887111389520e-01, -5.327840255286116e+00, 2.961778192176481e-02
123, 3.515319859166580e-03, 1.024671366625151e-02, 9.161199120200304e-01, -5.325859251710628e+00, 2.795117723191383e-02
124, 4.844550253940727e-03, 1.197282395742617e-02, 9.175636353012356e-01, -5.234194501125772e+00, 2.601495715671193e-02
125, 6.539262457263904e-03, 1.383809857182712e-02, 9.202431601476045e-01, -5.064066347118803e+00, 2.364129092027702e-02
126, 8.660977829023099e-03, 1.583432528109248e-02, 9.238811340065728e-01, -4.833084433369956e+00, 2.114019820599421e-02
127, 1.127516040568753e-02, 1.795262732974055e-02, 9.281876519830964e-01, -4.559655375775424e+00, 1.868067037924445e-02
128, 1.445220176983436e-02, 2.018402699183120e-02, 9.327091361771577e-01, -4.272577702153649e+00, 1.652023930124820e-02
