"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient"
385, 9.995049412302290e-01, -7.016296218106801e-05, 1.003245710544330e+00, 2.059242245308574e-01, 3.151323005317304e-03
386, 9.990009933457160e-01, -1.415916575292282e-04, 1.003216125306639e+00, 2.040458012421247e-01, 2.573102798001312e-03
387, 9.984880071145220e-01, -2.142594339654382e-04, 1.003154678020359e+00, 2.001443955889312e-01, 2.141007858405305e-03
388, 9.979658291430820e-01, -2.881794857271442e-04, 1.003102678711833e+00, 1.968428601017171e-01, 1.921638421038458e-03
389, 9.974343048627150e-01, -3.633726561478837e-04, 1.003058566838256e+00, 1.940421129350641e-01, 1.830822994601752e-03
390, 9.968932772885490e-01, -4.398586638588618e-04, 1.003022970548597e+00, 1.917820364676307e-01, 1.811757453614335e-03
391, 9.963425871536200e-01, -5.176573197351603e-04, 1.002993002304459e+00, 1.898792953674902e-01, 1.826221844711489e-03
392, 9.957820729228830e-01, -5.967886532841323e-04, 1.002966244955179e+00, 1.881804201190150e-01, 1.851731150183832e-03
393, 9.952115707715050e-01, -6.772729105494046e-04, 1.002941046878541e+00, 1.865805460709325e-01, 1.877356176973679e-03
394, 9.946309145593470e-01, -7.591305470417242e-04, 1.002916634226370e+00, 1.850305401234683e-01, 1.899400932747874e-03
395, 9.940399358363250e-01, -8.423822379350335e-04, 1.002892789703677e+00, 1.835166058024510e-01, 1.917671703937112e-03
396, 9.934384637941019e-01, -9.270488597400344e-04, 1.002869527372107e+00, 1.820396359085817e-01, 1.933133162384512e-03
397, 9.928263252886970e-01, -1.013151509336341e-03, 1.002846891123039e+00, 1.806024171894173e-01, 1.946817079826392e-03
398, 9.922033447911550e-01, -1.100711481734587e-03, 1.002824892077072e+00, 1.792056557131072e-01, 1.959450177116335e-03
399, 9.915693443936120e-01, -1.189750279688650e-03, 1.002803509322854e+00, 1.778480237778744e-01, 1.971442039939509e-03
400, 9.909241437988340e-01, -1.280289614488857e-03, 1.002782695503101e+00, 1.765265145792354e-01, 1.982985797160313e-03
401, 9.902675602858260e-01, -1.372351390290136e-03, 1.002762395647574e+00, 1.752376379516893e-01, 1.994153123576376e-03
402, 9.895994087262190e-01, -1.465957716968706e-03, 1.002742558268489e+00, 1.739781248374305e-01, 2.004973985615982e-03
403, 9.889195015550920e-01, -1.561130895382252e-03, 1.002723140304479e+00, 1.727452411878695e-01, 2.015464369376439e-03
404, 9.882276487590520e-01, -1.657893415929766e-03, 1.002704105340996e+00, 1.715366749738909e-01, 2.025639939404315e-03
405, 9.875236578853650e-01, -1.756267964583540e-03, 1.002685426782688e+00, 1.703507376055991e-01, 2.035523875012835e-03
406, 9.868073340184690e-01, -1.856277410554656e-03, 1.002667081779612e+00, 1.691859782965625e-01, 2.045139548508175e-03
407, 9.860784797714760e-01, -1.957944801003816e-03, 1.002649050789557e+00, 1.680411562744836e-01, 2.054508596145183e-03
408, 9.853368952903420e-01, -2.061293361678059e-03, 1.002631316664584e+00, 1.669151827837940e-01, 2.063651034816972e-03
409, 9.845823782497600e-01, -2.166346496331530e-03, 1.002613865926541e+00, 1.658072020709510e-01, 2.072586870798225e-03
410, 9.838147238361660e-01, -2.273127772284692e-03, 1.002596685032768e+00, 1.647163542866363e-01, 2.081330650223194e-03
411, 9.830337247539950e-01, -2.381660921028200e-03, 1.002579762381857e+00, 1.636419028351509e-01, 2.089895485559631e-03
412, 9.822391712272380e-01, -2.491969834944034e-03, 1.002563088237613e+00, 1.625832295469946e-01, 2.098293696578876e-03
413, 9.814308509989190e-01, -2.604078558128462e-03, 1.002546653727511e+00, 1.615397710885158e-01, 2.106535566570852e-03
414, 9.806085493252490e-01, -2.718011281798061e-03, 1.002530450794900e+00, 1.605110159275075e-01, 2.114629971330778e-03
415, 9.797720489840330e-01, -2.833792339193476e-03, 1.002514472537690e+00, 1.594965258372518e-01, 2.122585236701194e-03
416, 9.789211302792580e-01, -2.951446198418808e-03, 1.002498712935586e+00, 1.584959185775193e-01, 2.130409017571252e-03
417, 9.780555710472130e-01, -3.070997453806953e-03, 1.002483165659803e+00, 1.575087923217915e-01, 2.138106967221793e-03
418, 9.771751466664890e-01, -3.192470825092900e-03, 1.002467826275014e+00, 1.565348654625393e-01, 2.145685989577641e-03
419, 9.762796300624300e-01, -3.315891145153454e-03, 1.002452690439958e+00, 1.555738623650072e-01, 2.153151882192378e-03
420, 9.753687917200690e-01, -3.441283350046040e-03, 1.002437753323163e+00, 1.546254762695707e-01, 2.160508849532830e-03
421, 9.744423996983940e-01, -3.568672476037155e-03, 1.002423011201104e+00, 1.536894707627053e-01, 2.167761688442674e-03
422, 9.735002196451090e-01, -3.698083649881599e-03, 1.002408460509695e+00, 1.527656195536570e-01, 2.174914683111744e-03
423, 9.725420148134880e-01, -3.829542079622556e-03, 1.002394097921578e+00, 1.518537113822230e-01, 2.181971821567568e-03
424, 9.715675460812661e-01, -3.963073044857662e-03, 1.002379920398943e+00, 1.509535533718707e-01, 2.188936892489320e-03
425, 9.705765719715460e-01, -4.098701885873286e-03, 1.002365924146720e+00, 1.500649045665330e-01, 2.195812409663090e-03
426, 9.695688486768370e-01, -4.236453999195831e-03, 1.002352107217417e+00, 1.491876413160408e-01, 2.202602203432578e-03
427, 9.685441300839570e-01, -4.376354822482616e-03, 1.002338464996279e+00, 1.483214706209463e-01, 2.209309320703882e-03
428, 9.675021678017420e-01, -4.518429822299970e-03, 1.002324995061065e+00, 1.474662386884495e-01, 2.215935442095315e-03
429, 9.664427111923670e-01, -4.662704490220225e-03, 1.002311694767023e+00, 1.466217775982066e-01, 2.222483997169869e-03
430, 9.653655074033110e-01, -4.809204324888168e-03, 1.002298563657690e+00, 1.457880583685177e-01, 2.228957369031110e-03
431, 9.642703014028230e-01, -4.957954820327037e-03, 1.002285596704352e+00, 1.449647617166981e-01, 2.235356967558381e-03
432, 9.631568360186920e-01, -5.108981458577545e-03, 1.002272791561423e+00, 1.441517387170128e-01, 2.241685385302750e-03
433, 9.620248519786240e-01, -5.262309693508789e-03, 1.002260145610633e+00, 1.433488231305204e-01, 2.247944880298866e-03
434, 9.608740879536010e-01, -5.417964935352300e-03, 1.002247655781469e+00, 1.425558200044140e-01, 2.254136664056078e-03
435, 9.597042806050320e-01, -5.575972541268674e-03, 1.002235319853218e+00, 1.417725883414686e-01, 2.260262500736546e-03
436, 9.585151646336830e-01, -5.736357801147233e-03, 1.002223135331789e+00, 1.409989697870979e-01, 2.266325017983951e-03
437, 9.573064728290710e-01, -5.899145916240287e-03, 1.002211097977892e+00, 1.402346951805764e-01, 2.272324160554423e-03
438, 9.560779361314430e-01, -6.064361994812915e-03, 1.002199206059917e+00, 1.394796545787200e-01, 2.278262524240249e-03
439, 9.548292836881760e-01, -6.232031028764550e-03, 1.002187456522125e+00, 1.387336539667769e-01, 2.284141133609936e-03
440, 9.535602429161220e-01, -6.402177880090121e-03, 1.002175846555286e+00, 1.379965149814945e-01, 2.289961162087973e-03
441, 9.522705395643070e-01, -6.574827265672771e-03, 1.002164373721453e+00, 1.372680828328197e-01, 2.295724134770078e-03
442, 9.509598977819530e-01, -6.750003738418787e-03, 1.002153035376528e+00, 1.365481896419418e-01, 2.301431187821999e-03
443, 9.496280402005330e-01, -6.927731669009994e-03, 1.002141828416492e+00, 1.358366383288434e-01, 2.307082607824823e-03
444, 9.482746880048850e-01, -7.108035234927211e-03, 1.002130751900902e+00, 1.351333691829551e-01, 2.312681313695276e-03
445, 9.468995610021700e-01, -7.290938389614655e-03, 1.002119801797776e+00, 1.344381262059716e-01, 2.318225961449292e-03
446, 9.455023777253990e-01, -7.476464858421941e-03, 1.002108977325243e+00, 1.337508597555206e-01, 2.323719384623466e-03
447, 9.440828555112990e-01, -7.664638106557418e-03, 1.002098275831735e+00, 1.330714014783783e-01, 2.329161661616810e-03
448, 9.426407105822270e-01, -7.855481327107042e-03, 1.002087695275902e+00, 1.323996217653893e-01, 2.334553307343040e-03
449, 9.411756581662239e-01, -8.049017420561085e-03, 1.002077235074236e+00, 1.317354835684787e-01, 2.339896624343448e-03
450, 9.396874125684220e-01, -8.245268966510694e-03, 1.002066892483726e+00, 1.310788127287386e-01, 2.345190380045532e-03
451, 9.381756873003110e-01, -8.444258214356458e-03, 1.002056667494742e+00, 1.304296086345819e-01, 2.350437237237492e-03
452, 9.366401951685740e-01, -8.646007049145999e-03, 1.002046557860170e+00, 1.297877286125273e-01, 2.355636066188309e-03
453, 9.350806484025380e-01, -8.850536981634911e-03, 1.002036563523767e+00, 1.291531690916690e-01, 2.360789467799269e-03
454, 9.334967587575570e-01, -9.057869113770373e-03, 1.002026683441369e+00, 1.285258637759204e-01, 2.365896565718999e-03
455, 9.318882376527650e-01, -9.268024125515325e-03, 1.002016917247088e+00, 1.279057894343821e-01, 2.370958864553977e-03
456, 9.302547962764830e-01, -9.481022247350132e-03, 1.002007265239533e+00, 1.272929650263473e-01, 2.375976984258853e-03
457, 9.285961457416150e-01, -9.696883232737988e-03, 1.001997726896743e+00, 1.266873574114913e-01, 2.380950935356559e-03
458, 9.269119971968330e-01, -9.915626340390895e-03, 1.001988302620771e+00, 1.260889921169172e-01, 2.385881474829946e-03
459, 9.252020619810900e-01, -1.013727030570102e-02, 1.001978992438965e+00, 1.254978708790799e-01, 2.390769621989898e-03
460, 9.234660517702999e-01, -1.036183331256595e-02, 1.001969797230500e+00, 1.249140495183511e-01, 2.395615276727659e-03
461, 9.217036787142580e-01, -1.058933297485582e-02, 1.001960717360817e+00, 1.243375512373635e-01, 2.400419334658034e-03
462, 9.199146555999830e-01, -1.081978630643636e-02, 1.001951754544330e+00, 1.237684848874930e-01, 2.405182688114333e-03
463, 9.180986960143600e-01, -1.105320969105911e-02, 1.001942909497762e+00, 1.232068959749172e-01, 2.409905196935029e-03
464, 9.162555145009680e-01, -1.128961886009035e-02, 1.001934183769509e+00, 1.226528828102483e-01, 2.414587188525680e-03
465, 9.143848267310140e-01, -1.152902886463811e-02, 1.001925578094744e+00, 1.221064920709149e-01, 2.419229440438587e-03
466, 9.124863496792260e-01, -1.177145404520004e-02, 1.001917094297588e+00, 1.215678395740055e-01, 2.423831869776440e-03
467, 9.105598018035230e-01, -1.201690800876632e-02, 1.001908733785124e+00, 1.210370146577616e-01, 2.428395970511328e-03
468, 9.086049032279730e-01, -1.226540359178139e-02, 1.001900498133671e+00, 1.205141174058070e-01, 2.432921391643749e-03
469, 9.066213759329600e-01, -1.251695283981058e-02, 1.001892389963314e+00, 1.199993141722641e-01, 2.437409298325636e-03
470, 9.046089439484650e-01, -1.277156697172146e-02, 1.001884410896293e+00, 1.194927079563433e-01, 2.441859307654011e-03
471, 9.025673335535830e-01, -1.302925635554209e-02, 1.001876563549740e+00, 1.189944649246773e-01, 2.446271910482564e-03
472, 9.004962734807360e-01, -1.329003047580013e-02, 1.001868849340049e+00, 1.185046750068072e-01, 2.450647432842896e-03
473, 8.983954951245769e-01, -1.355389790231970e-02, 1.001861270352220e+00, 1.180234705834638e-01, 2.454985717481442e-03
474, 8.962647327563030e-01, -1.382086626549480e-02, 1.001853828728113e+00, 1.175509876453210e-01, 2.459288082226909e-03
475, 8.941037237419130e-01, -1.409094221770783e-02, 1.001846526068853e+00, 1.170873278510070e-01, 2.463554612834497e-03
476, 8.919122087664410e-01, -1.436413140679768e-02, 1.001839364868592e+00, 1.166326495588723e-01, 2.467785667755899e-03
477, 8.896899320628170e-01, -1.464043844769909e-02, 1.001832347666775e+00, 1.161871140031823e-01, 2.471982502901920e-03
478, 8.874366416441960e-01, -1.491986688391289e-02, 1.001825476955379e+00, 1.157508794042960e-01, 2.476144986016972e-03
479, 8.851520895422360e-01, -1.520241915997796e-02, 1.001818755616492e+00, 1.153241287515252e-01, 2.480272469957029e-03
480, 8.828360320456839e-01, -1.548809659764239e-02, 1.001812186672515e+00, 1.149070539428720e-01, 2.484366066743976e-03
481, 8.804882299500990e-01, -1.577689934986276e-02, 1.001805778400393e+00, 1.145001804973745e-01, 2.488435370675654e-03
482, 8.781084488119389e-01, -1.606882637554761e-02, 1.001799451863987e+00, 1.140984966087098e-01, 2.492458998037527e-03
483, 8.756964591969160e-01, -1.636387541106445e-02, 1.001793280621121e+00, 1.137066726037640e-01, 2.496456758622128e-03
484, 8.732520369379220e-01, -1.666204293780597e-02, 1.001787281680830e+00, 1.133257884185995e-01, 2.500418570997030e-03
485, 8.707749634088910e-01, -1.696332413356846e-02, 1.001781445347563e+00, 1.129552284642202e-01, 2.504346580889484e-03
486, 8.682650257749110e-01, -1.726771287742553e-02, 1.001775772503489e+00, 1.125950487511660e-01, 2.508248651384248e-03
487, 8.657220172780220e-01, -1.757520167239509e-02, 1.001770267182404e+00, 1.122455053928950e-01, 2.512109862379897e-03
488, 8.631457374960591e-01, -1.788578165295289e-02, 1.001764927684847e+00, 1.119064904873226e-01, 2.515953280655797e-03
489, 8.605359926317940e-01, -1.819944251863085e-02, 1.001759757054424e+00, 1.115781972788978e-01, 2.519752126982768e-03
490, 8.578925957790550e-01, -1.851617254213506e-02, 1.001754761393866e+00, 1.112610132415768e-01, 2.523532531427770e-03
491, 8.552153672192170e-01, -1.883595849086415e-02, 1.001749943759020e+00, 1.109551323970193e-01, 2.527276425585936e-03
492, 8.525041346896460e-01, -1.915878563887750e-02, 1.001745305788664e+00, 1.106606587943448e-01, 2.530991234092441e-03
