"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient"
260, 7.623777524675190e-01, -2.931923744885270e-02, 1.001720396849188e+00, 1.090791426173336e-01, 2.621882140229341e-03
261, 7.548867542360230e-01, -3.011450548229472e-02, 1.001722255432952e+00, 1.091971476528727e-01, 2.627998900408334e-03
262, 7.472594328699030e-01, -3.091648930628510e-02, 1.001725110440893e+00, 1.093784175640066e-01, 2.634035299993845e-03
263, 7.394975589091980e-01, -3.172456285259752e-02, 1.001728982928836e+00, 1.096242892251597e-01, 2.640037994294935e-03
264, 7.316031585245610e-01, -3.253806414443636e-02, 1.001733896966689e+00, 1.099362908809282e-01, 2.645985669875292e-03
265, 7.235785172006580e-01, -3.335629538946504e-02, 1.001739863303795e+00, 1.103151050275584e-01, 2.651893445098029e-03
266, 7.154261825498690e-01, -3.417852304597178e-02, 1.001746896139878e+00, 1.107616332326718e-01, 2.657770686806392e-03
267, 7.071489661900900e-01, -3.500397807030536e-02, 1.001755027757082e+00, 1.112779251513119e-01, 2.663624072109159e-03
268, 6.987499446352849e-01, -3.583185629664898e-02, 1.001764278820430e+00, 1.118652928452886e-01, 2.669474901437959e-03
269, 6.902324591553850e-01, -3.666131898713342e-02, 1.001774646629576e+00, 1.125235648645190e-01, 2.675315553427308e-03
270, 6.816001145580280e-01, -3.749149362242028e-02, 1.001786149383781e+00, 1.132538967147413e-01, 2.681164334794569e-03
271, 6.728567768624369e-01, -3.832147462183642e-02, 1.001798823863645e+00, 1.140586236666705e-01, 2.687000654205741e-03
272, 6.640065698311099e-01, -3.915032464739417e-02, 1.001812701335727e+00, 1.149397308939067e-01, 2.692839113611684e-03
273, 6.550538703431200e-01, -3.997707566021776e-02, 1.001827850990739e+00, 1.159016114469207e-01, 2.698661780374751e-03
274, 6.460033025913720e-01, -4.080073056778152e-02, 1.001844268755862e+00, 1.169440067346658e-01, 2.704472414585403e-03
275, 6.368597311040070e-01, -4.162026487339388e-02, 1.001861937036827e+00, 1.180657996634067e-01, 2.710275287296162e-03
276, 6.276282525902900e-01, -4.243462858861940e-02, 1.001880912510547e+00, 1.192705887586475e-01, 2.716088289057767e-03
277, 6.183141866275500e-01, -4.324274839564234e-02, 1.001901285685399e+00, 1.205641205703085e-01, 2.721907436684317e-03
278, 6.089230652104620e-01, -4.404353001843556e-02, 1.001923129785185e+00, 1.219510442174589e-01, 2.727717821815268e-03
279, 5.994606211969700e-01, -4.483586085111709e-02, 1.001946439109211e+00, 1.234309977521459e-01, 2.733503365337382e-03
280, 5.899327756923080e-01, -4.561861289428874e-02, 1.001971162227511e+00, 1.250007157875657e-01, 2.739278637631511e-03
281, 5.803456244206100e-01, -4.639064562994082e-02, 1.001997439411403e+00, 1.266691044177709e-01, 2.745057142514183e-03
282, 5.707054231490321e-01, -4.715080946865579e-02, 1.002025446303421e+00, 1.284473155229500e-01, 2.750816710977745e-03
283, 5.610185722295000e-01, -4.789794933213104e-02, 1.002055168565116e+00, 1.303344387276348e-01, 2.756519416857547e-03
284, 5.512916003363530e-01, -4.863090808605761e-02, 1.002086471001892e+00, 1.323218902685092e-01, 2.762180042126587e-03
285, 5.415311474864990e-01, -4.934853080700029e-02, 1.002119617113257e+00, 1.344264002329050e-01, 2.767816983014445e-03
286, 5.317439474301470e-01, -5.004966851411126e-02, 1.002154794651723e+00, 1.366598893867111e-01, 2.773384068350106e-03
287, 5.219368095125050e-01, -5.073318251519467e-02, 1.002191854715618e+00, 1.390129036781341e-01, 2.778847515086976e-03
288, 5.121166001065770e-01, -5.139794887290158e-02, 1.002230802999935e+00, 1.414858046932302e-01, 2.784241119915772e-03
289, 5.022902237254860e-01, -5.204286235180954e-02, 1.002272069908956e+00, 1.441059196225166e-01, 2.789537402276296e-03
290, 4.924646039207970e-01, -5.266684144175821e-02, 1.002315530774360e+00, 1.468653330359800e-01, 2.794672911323784e-03
291, 4.826466640805560e-01, -5.326883253102981e-02, 1.002361033438802e+00, 1.497543841729354e-01, 2.799681404616160e-03
292, 4.728433082391680e-01, -5.384781416072871e-02, 1.002409186520379e+00, 1.528117153596883e-01, 2.804542774831641e-03
293, 4.630614020053360e-01, -5.440280211021307e-02, 1.002459771980608e+00, 1.560234829161315e-01, 2.809177212487670e-03
294, 4.533077537294870e-01, -5.493285287912920e-02, 1.002512726897178e+00, 1.593856917845911e-01, 2.813624513852703e-03
295, 4.435890960039310e-01, -5.543706858920638e-02, 1.002568680169417e+00, 1.629382719853609e-01, 2.817827879614791e-03
296, 4.339120676130220e-01, -5.591460064650605e-02, 1.002627067942031e+00, 1.666454232681132e-01, 2.821751637888967e-03
297, 4.242831960256030e-01, -5.636465361576352e-02, 1.002688472500243e+00, 1.705441160346169e-01, 2.825422128539411e-03
298, 4.147088805266780e-01, -5.678648875377961e-02, 1.002753003182365e+00, 1.746412923832822e-01, 2.828727979841203e-03
