"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Conservative_5"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"	"Laminar_Viscosity"	"Skin_Friction_Coefficient"	"Heat_Flux"	"Y_Plus"	"Eddy_Viscosity"
27	9.631568360186920e-01	-5.108981458577545e-03	9.973721634708449e-01	0.000000000000000e+00	0.000000000000000e+00	2.504156143604142e+00	1.000000000000000e-10	1.001662457441657e+00	1.004297265788415e+00	1.054004588906453e-01	0.000000000000000e+00	0.000000000000000e+00	3.139434549580936e-03	-3.574168421276596e-07	2.221996595874987e+00	1.057663607703943e-20	
28	9.426407105822270e-01	-7.855481327107042e-03	9.971106765894914e-01	0.000000000000000e+00	0.000000000000000e+00	2.503110365097434e+00	1.000000000000000e-10	1.001244146038973e+00	1.004141115581663e+00	7.884106839458778e-02	0.000000000000000e+00	0.000000000000000e+00	2.837557455678723e-03	-3.042811008681231e-07	2.060964577947468e+00	1.056933543552972e-20	
29	9.162555145009680e-01	-1.128961886009035e-02	9.968791913453420e-01	0.000000000000000e+00	0.000000000000000e+00	2.502403830482562e+00	1.000000000000000e-10	1.000961532193025e+00	1.004090789748782e+00	6.089737514120905e-02	0.000000000000000e+00	0.000000000000000e+00	2.646175964200151e-03	-2.648953700375567e-07	1.953458154309002e+00	1.056074365844875e-20	
30	8.828360320456839e-01	-1.548809659764239e-02	9.967077537020332e-01	0.000000000000000e+00	0.000000000000000e+00	2.501972161136086e+00	1.000000000000000e-10	1.000788864454434e+00	1.004090259969496e+00	4.993437038954043e-02	0.000000000000000e+00	0.000000000000000e+00	2.602525755807893e-03	-2.548698921872110e-07	1.910443026550700e+00	1.055349364984262e-20	
31	8.413159970120960e-01	-2.048015683562499e-02	9.966204648757316e-01	0.000000000000000e+00	0.000000000000000e+00	2.501778727077048e+00	1.000000000000000e-10	1.000711490830819e+00	1.004100567374164e+00	4.502177113808344e-02	0.000000000000000e+00	0.000000000000000e+00	2.600741057554873e-03	-2.534631335663644e-07	1.890262391834250e+00	1.054954757198510e-20	
32	7.909517772165610e-01	-2.621660130830753e-02	9.966058367049426e-01	0.000000000000000e+00	0.000000000000000e+00	2.501773546935535e+00	1.000000000000000e-10	1.000709418774214e+00	1.004113226448049e+00	4.489021230379395e-02	0.000000000000000e+00	0.000000000000000e+00	2.612200128470032e-03	-2.546166768388021e-07	1.880400469067553e+00	1.054862171693020e-20	
33	7.316031585245610e-01	-3.253806414443636e-02	9.966383076064530e-01	0.000000000000000e+00	0.000000000000000e+00	2.501911762970805e+00	1.000000000000000e-10	1.000764705188322e+00	1.004135984668132e+00	4.840045240723096e-02	0.000000000000000e+00	0.000000000000000e+00	2.641892394767537e-03	-2.593571318036163e-07	1.881218808214107e+00	1.054944550247978e-20	
34	6.640065698311099e-01	-3.915032464739417e-02	9.967091850984933e-01	0.000000000000000e+00	0.000000000000000e+00	2.502178975773704e+00	1.000000000000000e-10	1.000871590309481e+00	1.004171816604249e+00	5.518679304458028e-02	0.000000000000000e+00	0.000000000000000e+00	2.690146560181068e-03	-2.678573244520111e-07	1.891779649543635e+00	1.055157903920017e-20	
35	5.899327756923080e-01	-4.561861289428874e-02	9.968411165249629e-01	0.000000000000000e+00	0.000000000000000e+00	2.502609170117725e+00	1.000000000000000e-10	1.001043668047090e+00	1.004211537252310e+00	6.611233750621272e-02	0.000000000000000e+00	0.000000000000000e+00	2.750647859868992e-03	-2.789856355011409e-07	1.909176180783498e+00	1.055620458354612e-20	
36	5.121166001065770e-01	-5.139794887290158e-02	9.970801161904741e-01	0.000000000000000e+00	0.000000000000000e+00	2.503290322204372e+00	1.000000000000000e-10	1.001316128881748e+00	1.004244085727964e+00	8.341139666681728e-02	0.000000000000000e+00	0.000000000000000e+00	2.817843168682210e-03	-2.917696158792639e-07	1.931151295972861e+00	1.056554274766489e-20	
37	4.339120676130220e-01	-5.591460064650605e-02	9.974409988284338e-01	0.000000000000000e+00	0.000000000000000e+00	2.504262486738199e+00	1.000000000000000e-10	1.001704994695279e+00	1.004270603468228e+00	1.081012304267413e-01	0.000000000000000e+00	0.000000000000000e+00	2.856252626747905e-03	-2.991365508536472e-07	1.945560434206851e+00	1.058020359501744e-20	
38	3.587469844042950e-01	-5.869148183384367e-02	9.979462613034179e-01	0.000000000000000e+00	0.000000000000000e+00	2.505640887975185e+00	1.000000000000000e-10	1.002256355190073e+00	1.004314631756653e+00	1.431081620843382e-01	0.000000000000000e+00	0.000000000000000e+00	2.881517182794854e-03	-3.042351387323363e-07	1.958036505395477e+00	1.060058687569059e-20	
39	2.895540445181870e-01	-5.947265120547269e-02	9.986192749616719e-01	0.000000000000000e+00	0.000000000000000e+00	2.507463389139497e+00	1.000000000000000e-10	1.002985355655799e+00	1.004367785003480e+00	1.893937950285965e-01	0.000000000000000e+00	0.000000000000000e+00	2.924938128629422e-03	-3.142371063919673e-07	1.979620623284447e+00	1.062791566976227e-20	
40	2.283665749856950e-01	-5.828472232042683e-02	9.995250976396153e-01	0.000000000000000e+00	0.000000000000000e+00	2.509910488559916e+00	1.000000000000000e-10	1.003964195423966e+00	1.004436874243390e+00	2.515422028153831e-01	0.000000000000000e+00	0.000000000000000e+00	2.899359748507802e-03	-3.099513527577051e-07	1.981384642921448e+00	1.066483880957484e-20	
41	1.761797307773510e-01	-5.540399685008031e-02	1.000676260024642e+00	0.000000000000000e+00	0.000000000000000e+00	2.513103458571664e+00	1.000000000000000e-10	1.005241383428665e+00	1.004557705078083e+00	3.326333103875905e-01	0.000000000000000e+00	0.000000000000000e+00	2.786644946337964e-03	-2.881289196037129e-07	1.957060232419207e+00	1.071108550237646e-20	
42	1.330574640378200e-01	-5.125402533974487e-02	1.002053515102616e+00	0.000000000000000e+00	0.000000000000000e+00	2.516906039635348e+00	1.000000000000000e-10	1.006762415854139e+00	1.004694916975408e+00	4.292065663069072e-01	0.000000000000000e+00	0.000000000000000e+00	2.590515580650420e-03	-2.514764326454224e-07	1.906400920345839e+00	1.076678601239026e-20	
43	9.838551560343448e-02	-4.628967359474944e-02	1.003598989980606e+00	0.000000000000000e+00	0.000000000000000e+00	2.521215403608931e+00	1.000000000000000e-10	1.008486161443573e+00	1.004865311128346e+00	5.386504684619494e-01	0.000000000000000e+00	0.000000000000000e+00	2.235251427940782e-03	-1.901234760469353e-07	1.795467451472476e+00	1.082913027129132e-20	
44	7.115831019240228e-02	-4.091264364521334e-02	1.005227962685675e+00	0.000000000000000e+00	0.000000000000000e+00	2.525829952221384e+00	1.000000000000000e-10	1.010331980888553e+00	1.005073137936444e+00	6.558450730316009e-01	0.000000000000000e+00	0.000000000000000e+00	1.916729502847384e-03	-1.422694141445645e-07	1.693368061747822e+00	1.089441779340779e-20	
45	5.022241269090757e-02	-3.543266689255811e-02	1.007061982997894e+00	0.000000000000000e+00	0.000000000000000e+00	2.530864585352067e+00	1.000000000000000e-10	1.012345834140826e+00	1.005242462186697e+00	7.837084651977292e-01	0.000000000000000e+00	0.000000000000000e+00	1.525626688386940e-03	-9.122316612712972e-08	1.547885116947681e+00	1.096988397700174e-20	
46	3.444508613221498e-02	-3.006547322461565e-02	1.008782827769673e+00	0.000000000000000e+00	0.000000000000000e+00	2.535731505964391e+00	1.000000000000000e-10	1.014292602385756e+00	1.005457467444622e+00	9.073125020246647e-01	0.000000000000000e+00	0.000000000000000e+00	2.719375988613431e-03	-2.985056515784960e-07	2.133021114290415e+00	1.103961608400034e-20	
47	2.280943840223927e-02	-2.495170224279449e-02	1.009782082850925e+00	0.000000000000000e+00	0.000000000000000e+00	2.538928460389356e+00	1.000000000000000e-10	1.015571384155742e+00	1.005728880232846e+00	9.885048008011927e-01	0.000000000000000e+00	0.000000000000000e+00	9.149786544928323e-04	-3.637093162363809e-08	1.288657747477374e+00	1.107653315417751e-20	
48	1.445220176924677e-02	-2.018402699144572e-02	1.009248624454163e+00	0.000000000000000e+00	0.000000000000000e+00	2.539551204638157e+00	1.000000000000000e-10	1.015820481855262e+00	1.006507292134553e+00	1.004320489856715e+00	0.000000000000000e+00	0.000000000000000e+00	2.379171957412062e-03	-2.518293617504967e-07	2.187309889292355e+00	1.103346479923603e-20	
49	8.660977828664375e-03	-1.583432528077909e-02	1.006552844591889e+00	0.000000000000000e+00	0.000000000000000e+00	2.534691887726568e+00	1.000000000000000e-10	1.013876755090627e+00	1.007271885581563e+00	8.809095624270120e-01	0.000000000000000e+00	0.000000000000000e+00	5.154282809833255e-03	-1.271301079000021e-06	3.433699831798223e+00	1.089697817921809e-20	
50	4.844550253733529e-03	-1.197282395717829e-02	1.001059493417084e+00	0.000000000000000e+00	0.000000000000000e+00	2.521696373169136e+00	1.000000000000000e-10	1.008678549267654e+00	1.007606645701037e+00	5.508655391334502e-01	0.000000000000000e+00	0.000000000000000e+00	7.514699213534655e-03	-3.019029398092036e-06	4.492052422923079e+00	1.065287952113792e-20	
51	2.493434235242850e-03	-8.666019672232862e-03	9.920063011791690e-01	0.000000000000000e+00	0.000000000000000e+00	2.500690515323666e+00	1.000000000000000e-10	1.000276206129466e+00	1.008332195295220e+00	1.738471346759443e-02	0.000000000000000e+00	0.000000000000000e+00	1.132831941844297e-02	-7.778887734717590e-06	6.078373818097985e+00	1.025570326372893e-20	
52	1.159193085740397e-03	-5.950300022223502e-03	9.822787734736739e-01	0.000000000000000e+00	0.000000000000000e+00	2.475248584008634e+00	1.000000000000000e-10	9.900994336034534e-01	1.007957404276487e+00	-6.287580255876427e-01	0.000000000000000e+00	0.000000000000000e+00	1.918990785064895e-02	-2.542799608206127e-05	8.908460803856709e+00	9.867757496476893e-21	
53	4.691284473891598e-04	-3.805771251873249e-03	9.726115626361512e-01	0.000000000000000e+00	0.000000000000000e+00	2.450509764548850e+00	1.000000000000000e-10	9.802039058195396e-01	1.007801793997158e+00	-1.257043998409758e+00	0.000000000000000e+00	0.000000000000000e+00	2.143084747251414e-02	-3.559515546260144e-05	1.083713883816205e+01	9.488368103252936e-21	
54	1.500786146402364e-04	-2.161299885350869e-03	9.653631212918501e-01	0.000000000000000e+00	0.000000000000000e+00	2.432686020317168e+00	1.000000000000000e-10	9.730744081268669e-01	1.007983617030564e+00	-1.709709433886138e+00	0.000000000000000e+00	0.000000000000000e+00	1.701321211794543e-02	-3.070356386097819e-05	1.137776564901610e+01	9.204839995554074e-21	
55	2.721275945542452e-05	-9.231024271926752e-04	9.587019679198114e-01	0.000000000000000e+00	0.000000000000000e+00	2.412568675611064e+00	1.000000000000000e-10	9.650274702444254e-01	1.006593644185160e+00	-2.220624900560648e+00	0.000000000000000e+00	0.000000000000000e+00	1.293633763067550e-02	-2.059977811758317e-05	1.196373634549797e+01	8.981893723042682e-21	
56	0.000000000000000e+00	0.000000000000000e+00	9.550603908980451e-01	0.000000000000000e+00	0.000000000000000e+00	2.402959972144708e+00	1.000000000000000e-10	9.611839888578830e-01	1.006407397823810e+00	-2.464654880032077e+00	0.000000000000000e+00	0.000000000000000e+00	1.020269761421093e-02	-1.549755108637216e-05	1.298169538315367e+01	8.849971366025416e-21	
57	2.721275945665566e-05	9.231024272135111e-04	9.511558382156232e-01	0.000000000000000e+00	0.000000000000000e+00	2.393553987650938e+00	1.000000000000000e-10	9.574215950603749e-01	1.006583176733774e+00	-2.703536453488924e+00	0.000000000000000e+00	0.000000000000000e+00	1.230016479282501e-02	-1.666297898880823e-05	1.161994638855400e+01	8.702630608164213e-21	
58	1.500786146456709e-04	2.161299885389794e-03	9.449499833264762e-01	0.000000000000000e+00	0.000000000000000e+00	2.378521062052545e+00	1.000000000000000e-10	9.514084248210180e-01	1.006830348363364e+00	-3.085324125261310e+00	0.000000000000000e+00	0.000000000000000e+00	1.672174205754486e-02	-2.627118127004679e-05	1.116979636157984e+01	8.472928605987112e-21	
59	4.691284474090552e-04	3.805771251953191e-03	9.401253092753737e-01	0.000000000000000e+00	0.000000000000000e+00	2.364016148442363e+00	1.000000000000000e-10	9.456064593769449e-01	1.005825894858888e+00	-3.453702000894740e+00	0.000000000000000e+00	0.000000000000000e+00	2.295146662538552e-02	-4.172257281420771e-05	1.104276024140669e+01	8.320313423598056e-21	
60	1.159193085789885e-03	5.950300022348630e-03	9.350043547026679e-01	0.000000000000000e+00	0.000000000000000e+00	2.348565381639755e+00	1.000000000000000e-10	9.394261526559016e-01	1.004724839723321e+00	-3.846101487345779e+00	0.000000000000000e+00	0.000000000000000e+00	2.540691570152918e-02	-4.347293281585555e-05	1.002542291751146e+01	8.161070948493859e-21	
61	2.493434235350970e-03	8.666019672416576e-03	9.314008025053278e-01	0.000000000000000e+00	0.000000000000000e+00	2.339768208342557e+00	1.000000000000000e-10	9.359072833370227e-01	1.004834056146025e+00	-4.069521226193838e+00	0.000000000000000e+00	0.000000000000000e+00	2.444009357916373e-02	-3.511772902806603e-05	8.674129282909504e+00	8.033971316667608e-21	
62	4.844550253940727e-03	1.197282395742617e-02	9.312943187563826e-01	0.000000000000000e+00	0.000000000000000e+00	2.340066167608892e+00	1.000000000000000e-10	9.360264670435567e-01	1.005076924254682e+00	-4.061954024864159e+00	0.000000000000000e+00	0.000000000000000e+00	2.304704224682926e-02	-2.793411512637522e-05	7.602358252306389e+00	8.025827665369666e-21	
63	8.660977829023099e-03	1.583432528109248e-02	9.339931609985319e-01	0.000000000000000e+00	0.000000000000000e+00	2.349113386063481e+00	1.000000000000000e-10	9.396453544253923e-01	1.006047303642603e+00	-3.832183948029412e+00	0.000000000000000e+00	0.000000000000000e+00	1.978743211509557e-02	-1.883410943940379e-05	6.486823294795267e+00	8.101236308822202e-21	
64	1.445220176983436e-02	2.018402699183120e-02	9.391410340626117e-01	0.000000000000000e+00	0.000000000000000e+00	2.362085736761205e+00	1.000000000000000e-10	9.448342947044820e-01	1.006057860183637e+00	-3.502728211826699e+00	0.000000000000000e+00	0.000000000000000e+00	1.576962411697757e-02	-1.119401107875840e-05	5.434046116849455e+00	8.281123955758114e-21	
65	2.280943840314228e-02	2.495170224324787e-02	9.449520717963295e-01	0.000000000000000e+00	0.000000000000000e+00	2.376829489439248e+00	1.000000000000000e-10	9.507317957756989e-01	1.006112080335015e+00	-3.128284596623844e+00	0.000000000000000e+00	0.000000000000000e+00	1.140425114476109e-02	-5.535492652991393e-06	4.399765404417754e+00	8.486941969245662e-21	
66	3.444508613354828e-02	3.006547322513315e-02	9.514515023949219e-01	0.000000000000000e+00	0.000000000000000e+00	2.393621543953050e+00	1.000000000000000e-10	9.574486175812198e-01	1.006298781592371e+00	-2.701820741990977e+00	0.000000000000000e+00	0.000000000000000e+00	8.058618549553835e-03	-2.645766291868010e-06	3.563743142542853e+00	8.719129299696119e-21	
67	5.022241269281980e-02	3.543266689313175e-02	9.574105563230851e-01	0.000000000000000e+00	0.000000000000000e+00	2.408897597041487e+00	1.000000000000000e-10	9.635590388165948e-01	1.006417650315746e+00	-2.313858418600675e+00	0.000000000000000e+00	0.000000000000000e+00	6.429315976010828e-03	-1.627184334248765e-06	3.095482453864101e+00	8.937194019862268e-21	
68	7.115831019507564e-02	4.091264364582575e-02	9.625319531387138e-01	0.000000000000000e+00	0.000000000000000e+00	2.421854008678885e+00	1.000000000000000e-10	9.687416034715540e-01	1.006447029236865e+00	-1.984807482960054e+00	0.000000000000000e+00	0.000000000000000e+00	5.299345954942243e-03	-1.076913390716508e-06	2.752338439538350e+00	9.129348013534432e-21	
69	9.838551560707631e-02	4.628967359536866e-02	9.669818111890429e-01	0.000000000000000e+00	0.000000000000000e+00	2.433001836630849e+00	1.000000000000000e-10	9.732007346523395e-01	1.006426931165903e+00	-1.701688721329621e+00	0.000000000000000e+00	0.000000000000000e+00	4.328367913994149e-03	-7.045149577436330e-07	2.449557322912044e+00	9.299772740855835e-21	
70	1.330574640426540e-01	5.125402534032247e-02	9.708946602174734e-01	0.000000000000000e+00	0.000000000000000e+00	2.442600449543280e+00	1.000000000000000e-10	9.770401798173118e-01	1.006325408271194e+00	-1.457915009280303e+00	0.000000000000000e+00	0.000000000000000e+00	3.460211763846197e-03	-4.439224961138180e-07	2.166068929140142e+00	9.453409591523852e-21	
71	1.761797307835840e-01	5.540399685055070e-02	9.744152312358725e-01	0.000000000000000e+00	0.000000000000000e+00	2.451133149090535e+00	1.000000000000000e-10	9.804532596362137e-01	1.006192225859039e+00	-1.241212047986597e+00	0.000000000000000e+00	0.000000000000000e+00	2.721797891713490e-03	-2.720272128827156e-07	1.906225680849379e+00	9.594198018929374e-21	
72	2.283665749934740e-01	5.828472232071416e-02	9.776332322417206e-01	0.000000000000000e+00	0.000000000000000e+00	2.458911732958284e+00	1.000000000000000e-10	9.835646931833134e-01	1.006062824090707e+00	-1.043661185041340e+00	0.000000000000000e+00	0.000000000000000e+00	2.196103475601839e-03	-1.760496188753613e-07	1.703318240807133e+00	9.724446831542042e-21	
73	2.895540445275380e-01	5.947265120550563e-02	9.804770961379093e-01	0.000000000000000e+00	0.000000000000000e+00	2.465792820262803e+00	1.000000000000000e-10	9.863171281051213e-01	1.005951977346768e+00	-8.689038309880461e-01	0.000000000000000e+00	0.000000000000000e+00	1.785740658963483e-03	-1.155124381530863e-07	1.530826256456124e+00	9.840589677960554e-21	
74	3.587469844150750e-01	5.869148183357661e-02	9.830809436864995e-01	0.000000000000000e+00	0.000000000000000e+00	2.472118741760904e+00	1.000000000000000e-10	9.888474967043616e-01	1.005861457938017e+00	-7.082458922011340e-01	0.000000000000000e+00	0.000000000000000e+00	1.444006084923491e-03	-7.334360470645526e-08	1.374112943343128e+00	9.947603153913034e-21	
