"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient"
24, 1.000000000000000e+00, 5.352202629500000e-08, 1.000361016393640e+00, 2.276947924212063e-02, 8.514145277983019e-05
25, 9.909241437988340e-01, -1.280289614488857e-03, 1.002630559635439e+00, 1.668671175564346e-01, 3.818109037582795e-03
26, 9.789211302792580e-01, -2.951446198418808e-03, 1.002365092568611e+00, 1.500121060829247e-01, 3.736189875592603e-03
27, 9.631568360186920e-01, -5.108981458577545e-03, 1.001662457441657e+00, 1.054004588906453e-01, 3.139434549580936e-03
28, 9.426407105822270e-01, -7.855481327107042e-03, 1.001244146038973e+00, 7.884106839458778e-02, 2.837557455678723e-03
29, 9.162555145009680e-01, -1.128961886009035e-02, 1.000961532193025e+00, 6.089737514120905e-02, 2.646175964200151e-03
30, 8.828360320456839e-01, -1.548809659764239e-02, 1.000788864454434e+00, 4.993437038954043e-02, 2.602525755807893e-03
31, 8.413159970120960e-01, -2.048015683562499e-02, 1.000711490830819e+00, 4.502177113808344e-02, 2.600741057554873e-03
32, 7.909517772165610e-01, -2.621660130830753e-02, 1.000709418774214e+00, 4.489021230379395e-02, 2.612200128470032e-03
33, 7.316031585245610e-01, -3.253806414443636e-02, 1.000764705188322e+00, 4.840045240723096e-02, 2.641892394767537e-03
34, 6.640065698311099e-01, -3.915032464739417e-02, 1.000871590309481e+00, 5.518679304458028e-02, 2.690146560181068e-03
35, 5.899327756923080e-01, -4.561861289428874e-02, 1.001043668047090e+00, 6.611233750621272e-02, 2.750647859868992e-03
36, 5.121166001065770e-01, -5.139794887290158e-02, 1.001316128881748e+00, 8.341139666681728e-02, 2.817843168682210e-03
37, 4.339120676130220e-01, -5.591460064650605e-02, 1.001704994695279e+00, 1.081012304267413e-01, 2.856252626747905e-03
38, 3.587469844042950e-01, -5.869148183384367e-02, 1.002256355190073e+00, 1.431081620843382e-01, 2.881517182794854e-03
39, 2.895540445181870e-01, -5.947265120547269e-02, 1.002985355655799e+00, 1.893937950285965e-01, 2.924938128629422e-03
40, 2.283665749856950e-01, -5.828472232042683e-02, 1.003964195423966e+00, 2.515422028153831e-01, 2.899359748507802e-03
41, 1.761797307773510e-01, -5.540399685008031e-02, 1.005241383428665e+00, 3.326333103875905e-01, 2.786644946337964e-03
42, 1.330574640378200e-01, -5.125402533974487e-02, 1.006762415854139e+00, 4.292065663069072e-01, 2.590515580650420e-03
43, 9.838551560343448e-02, -4.628967359474944e-02, 1.008486161443573e+00, 5.386504684619494e-01, 2.235251427940782e-03
44, 7.115831019240228e-02, -4.091264364521334e-02, 1.010331980888553e+00, 6.558450730316009e-01, 1.916729502847384e-03
45, 5.022241269090757e-02, -3.543266689255811e-02, 1.012345834140826e+00, 7.837084651977292e-01, 1.525626688386940e-03
46, 3.444508613221498e-02, -3.006547322461565e-02, 1.014292602385756e+00, 9.073125020246647e-01, 2.719375988613431e-03
47, 2.280943840223927e-02, -2.495170224279449e-02, 1.015571384155742e+00, 9.885048008011927e-01, 9.149786544928323e-04
48, 1.445220176924677e-02, -2.018402699144572e-02, 1.015820481855262e+00, 1.004320489856715e+00, 2.379171957412062e-03
49, 8.660977828664375e-03, -1.583432528077909e-02, 1.013876755090627e+00, 8.809095624270120e-01, 5.154282809833255e-03
50, 4.844550253733529e-03, -1.197282395717829e-02, 1.008678549267654e+00, 5.508655391334502e-01, 7.514699213534655e-03
51, 2.493434235242850e-03, -8.666019672232862e-03, 1.000276206129466e+00, 1.738471346759443e-02, 1.132831941844297e-02
52, 1.159193085740397e-03, -5.950300022223502e-03, 9.900994336034534e-01, -6.287580255876427e-01, 1.918990785064895e-02
53, 4.691284473891598e-04, -3.805771251873249e-03, 9.802039058195396e-01, -1.257043998409758e+00, 2.143084747251414e-02
54, 1.500786146402364e-04, -2.161299885350869e-03, 9.730744081268669e-01, -1.709709433886138e+00, 1.701321211794543e-02
55, 2.721275945542452e-05, -9.231024271926752e-04, 9.650274702444254e-01, -2.220624900560648e+00, 1.293633763067550e-02
56, 0.000000000000000e+00, 0.000000000000000e+00, 9.611839888578830e-01, -2.464654880032077e+00, 1.020269761421093e-02
57, 2.721275945665566e-05, 9.231024272135111e-04, 9.574215950603749e-01, -2.703536453488924e+00, 1.230016479282501e-02
58, 1.500786146456709e-04, 2.161299885389794e-03, 9.514084248210180e-01, -3.085324125261310e+00, 1.672174205754486e-02
59, 4.691284474090552e-04, 3.805771251953191e-03, 9.456064593769449e-01, -3.453702000894740e+00, 2.295146662538552e-02
60, 1.159193085789885e-03, 5.950300022348630e-03, 9.394261526559016e-01, -3.846101487345779e+00, 2.540691570152918e-02
61, 2.493434235350970e-03, 8.666019672416576e-03, 9.359072833370227e-01, -4.069521226193838e+00, 2.444009357916373e-02
62, 4.844550253940727e-03, 1.197282395742617e-02, 9.360264670435567e-01, -4.061954024864159e+00, 2.304704224682926e-02
63, 8.660977829023099e-03, 1.583432528109248e-02, 9.396453544253923e-01, -3.832183948029412e+00, 1.978743211509557e-02
64, 1.445220176983436e-02, 2.018402699183120e-02, 9.448342947044820e-01, -3.502728211826699e+00, 1.576962411697757e-02
65, 2.280943840314228e-02, 2.495170224324787e-02, 9.507317957756989e-01, -3.128284596623844e+00, 1.140425114476109e-02
66, 3.444508613354828e-02, 3.006547322513315e-02, 9.574486175812198e-01, -2.701820741990977e+00, 8.058618549553835e-03
67, 5.022241269281980e-02, 3.543266689313175e-02, 9.635590388165948e-01, -2.313858418600675e+00, 6.429315976010828e-03
68, 7.115831019507564e-02, 4.091264364582575e-02, 9.687416034715540e-01, -1.984807482960054e+00, 5.299345954942243e-03
69, 9.838551560707631e-02, 4.628967359536866e-02, 9.732007346523395e-01, -1.701688721329621e+00, 4.328367913994149e-03
70, 1.330574640426540e-01, 5.125402534032247e-02, 9.770401798173118e-01, -1.457915009280303e+00, 3.460211763846197e-03
71, 1.761797307835840e-01, 5.540399685055070e-02, 9.804532596362137e-01, -1.241212047986597e+00, 2.721797891713490e-03
72, 2.283665749934740e-01, 5.828472232071416e-02, 9.835646931833134e-01, -1.043661185041340e+00, 2.196103475601839e-03
73, 2.895540445275380e-01, 5.947265120550563e-02, 9.863171281051213e-01, -8.689038309880461e-01, 1.785740658963483e-03
74, 3.587469844150750e-01, 5.869148183357661e-02, 9.888474967043616e-01, -7.082458922011340e-01, 1.444006084923491e-03
75, 4.339120676248920e-01, 5.591460064593561e-02, 9.909887837577737e-01, -5.722914844300382e-01, 1.171909255996552e-03
76, 5.121166001190330e-01, 5.139794887207108e-02, 9.928378905640897e-01, -4.548881590059188e-01, 8.943050953221583e-04
77, 5.899327757047460e-01, 4.561861289327686e-02, 9.943540066159203e-01, -3.586270530461003e-01, 5.914297336728255e-04
