"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient"
24, 1.000000000000000e+00, 5.352202629500000e-08, 1.003248320027404e+00, 2.060899055989088e-01, 1.522502569010514e-08
25, 9.909241437988340e-01, -1.280289614488857e-03, 1.002764613862393e+00, 1.753784766503295e-01, 6.354017747771782e-04
26, 9.789211302792580e-01, -2.951446198418808e-03, 1.002252073854778e+00, 1.428363319232872e-01, 1.070950380657522e-03
27, 9.631568360186920e-01, -5.108981458577545e-03, 1.001707866426513e+00, 1.082835621316396e-01, 1.440205265539906e-03
28, 9.426407105822270e-01, -7.855481327107042e-03, 1.001240792735880e+00, 7.862816077182076e-02, 1.716694279664963e-03
29, 9.162555145009680e-01, -1.128961886009035e-02, 1.000870531554253e+00, 5.511957065147826e-02, 1.922735749384833e-03
30, 8.828360320456839e-01, -1.548809659764239e-02, 1.000435181971778e+00, 2.747839355451279e-02, 2.084129650132947e-03
31, 8.413159970120960e-01, -2.048015683562499e-02, 9.999601239101477e-01, -2.683950780824232e-03, 2.216554563258882e-03
32, 7.909517772165610e-01, -2.621660130830753e-02, 9.994606476873752e-01, -3.439665083874854e-02, 2.313156853336541e-03
33, 7.316031585245610e-01, -3.253806414443636e-02, 9.989297588668553e-01, -6.810379676813894e-02, 2.376336185287961e-03
34, 6.640065698311099e-01, -3.915032464739417e-02, 9.983511054945094e-01, -1.048436053877581e-01, 2.434196617393618e-03
35, 5.899327756923080e-01, -4.561861289428874e-02, 9.977192634988263e-01, -1.449604613651583e-01, 2.543119834018745e-03
36, 5.121166001065770e-01, -5.139794887290158e-02, 9.970167822581520e-01, -1.895623380234008e-01, 2.775826315324648e-03
37, 4.339120676130220e-01, -5.591460064650605e-02, 9.962439688463763e-01, -2.386297386542986e-01, 3.065620043532247e-03
38, 3.587469844042950e-01, -5.869148183384367e-02, 9.954214271785009e-01, -2.908544813130923e-01, 3.487683759345968e-03
39, 2.895540445181870e-01, -5.947265120547269e-02, 9.945590291232810e-01, -3.456097821839117e-01, 3.966126856096777e-03
