"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Conservative_5"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"	"Laminar_Viscosity"	"Skin_Friction_Coefficient"	"Heat_Flux"	"Y_Plus"	"Eddy_Viscosity"
10	8.111817438747661e+00	5.352202629500000e-08	9.996406865722098e-01	1.582141636128727e-01	4.970853046093605e-09	2.512506154149297e+00	4.649848147612021e-05	9.999943178528562e-01	1.000349443341480e+00	-5.129120016515537e-04	1.337397828411845e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.648016374057201e-05	
11	5.642930530440520e+00	5.352202629500000e-08	9.994690889101940e-01	1.526703246010025e-01	7.107063704369212e-09	2.511660171346677e+00	4.064076913338128e-05	9.999999467019082e-01	1.000526823965268e+00	-1.555256166385143e-04	1.290642432134264e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.061822385663177e-05	
12	4.028891933275240e+00	5.352202629500000e-08	9.992999735793573e-01	1.473617227333876e-01	9.925054621461714e-09	2.510908131729110e+00	3.483430467166776e-05	1.000017114814912e+00	1.000713326986105e+00	9.345106922381099e-04	1.245859355548201e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.480948720487477e-05	
13	2.973711728635770e+00	5.352202629500000e-08	9.991384518844874e-01	1.423038262332891e-01	1.345987414611167e-08	2.510254307419945e+00	3.019182439806090e-05	1.000048154831862e+00	1.000906169925287e+00	2.905300696763630e-03	1.203176294323683e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.016573077712614e-05	
14	2.283886053947150e+00	5.352202629500000e-08	9.989831313841563e-01	1.372985502404593e-01	1.755667402601870e-08	2.509668165576249e+00	2.624404950974455e-05	1.000093250172388e+00	1.001106930465483e+00	5.768490059743882e-03	1.160920841905540e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.621735478809603e-05	
15	1.832911462718730e+00	5.352202629500000e-08	9.988485212125953e-01	1.320788852406888e-01	2.193205025280165e-08	2.509157674202389e+00	2.322644260055962e-05	1.000170081193523e+00	1.001318764252979e+00	1.064663844259620e-02	1.116818583683191e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.319968315375468e-05	
16	1.538086133079550e+00	5.352202629500000e-08	9.987724202902637e-01	1.262920382933402e-01	2.683071817968801e-08	2.508797554012512e+00	2.074669668373625e-05	1.000325165104311e+00	1.001550333045468e+00	2.049321235825640e-02	1.067844676304877e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.072120754781157e-05	
17	1.345343622331700e+00	5.352202629500000e-08	9.987747827174674e-01	1.195676077457170e-01	3.320132735069790e-08	2.508619223399105e+00	1.858596945225190e-05	1.000584899255323e+00	1.001808015703604e+00	3.698423004897870e-02	1.010854772550596e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.856317053618726e-05	
18	1.219337910763940e+00	5.352202629500000e-08	9.988519435790617e-01	1.116535452937240e-01	4.172669679665108e-08	2.508590631804627e+00	1.652985718082021e-05	1.000940084144155e+00	1.002086218082722e+00	5.953559752373973e-02	9.437433392634920e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.651084573495197e-05	
19	1.136961483861060e+00	5.352202629500000e-08	9.990172094203050e-01	1.024237737941343e-01	5.164992600504117e-08	2.508768557679592e+00	1.447722382918827e-05	1.001407233137306e+00	1.002388051077609e+00	8.919577998434169e-02	8.654558317590323e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.446295119248505e-05	
20	1.083107768621840e+00	5.352202629500000e-08	9.992728502176185e-01	9.179646719076552e-02	6.222506299943703e-08	2.509183411559857e+00	1.240650332923315e-05	1.001986819975626e+00	1.002711619417922e+00	1.259948561428424e-01	7.753341289116224e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.239742131735373e-05	
21	1.047900819812490e+00	5.352202629500000e-08	9.995665192241318e-01	7.948913449528094e-02	7.351404947802818e-08	2.509674006989114e+00	1.034024854521391e-05	1.002605350265915e+00	1.003035822250767e+00	1.652665265014236e-01	6.710778292957692e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.033567896251859e-05	
22	1.024884223112370e+00	5.352202629500000e-08	9.996944373184979e-01	6.416563059928353e-02	8.283323127535357e-08	2.509536720426215e+00	8.061235127985270e-06	1.002990990849282e+00	1.003293233394940e+00	1.897515842336588e-01	5.415721152670622e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.058628231347875e-06	
23	1.009837087771990e+00	5.352202629500000e-08	9.997283869586420e-01	4.043438227834838e-02	7.510395530586021e-08	2.509071992936904e+00	5.126877252770539e-06	1.003301720482419e+00	1.003569975410245e+00	2.094804025547527e-01	3.412164846830813e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.125129246196460e-06	
24	1.000000000000000e+00	5.352202629500000e-08	9.992318945657758e-01	0.000000000000000e+00	0.000000000000000e+00	2.508120800068511e+00	1.000000000000000e-10	1.003248320027404e+00	1.004015182009683e+00	2.060899055989088e-01	0.000000000000000e+00	0.000000000000000e+00	1.522502569010514e-08	-8.370371368119305e-10	5.131895166116591e+00	1.066264406484438e-20	
