TITLE = "SU2 Simulation"
VARIABLES = "Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Res_Turb[0]","Linear_Solver_Iterations","Time(min)"
          13, 0.0000004589, 0.0014030386, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000016660, 0.0014030386, 0.0000004589, 0.0000000000, 0.0003271092, -5.7834699617, -5.1381593847, -5.1933130906, -5.1927730537, 0.0000000000, -10.9265915406, 38.0000000000, 0.4900217970
          14, -0.0000006519, 0.0012072544, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000009545, 0.0012072544, -0.0000006519, 0.0000000000, -0.0005399952, -5.8107444952, -5.1550478147, -5.2264626827, -5.2180885602, 0.0000000000, -10.8813405131, 37.0000000000, 0.5234143655
          15, -0.0000014588, 0.0013448278, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000004461, 0.0013448278, -0.0000014588, 0.0000000000, -0.0010847708, -5.8480048301, -5.1698266609, -5.2625312829, -5.2502945872, 0.0000000000, -10.8357660284, 37.0000000000, 0.5563491821
          16, -0.0000020676, 0.0014068905, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000874, 0.0014068905, -0.0000020676, 0.0000000000, -0.0014695886, -5.8921825989, -5.1811257127, -5.2975279675, -5.2885957707, 0.0000000000, -10.7927322089, 37.0000000000, 0.5891350667
          17, -0.0000025514, 0.0013379455, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000001652, 0.0013379455, -0.0000025514, 0.0000000000, -0.0019069298, -5.9343912630, -5.1905807990, -5.3323237219, -5.3266460005, 0.0000000000, -10.7549733102, 37.0000000000, 0.6219973485
          18, -0.0000028908, 0.0013693073, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000003096, 0.0013693073, -0.0000028908, 0.0000000000, -0.0021111475, -5.9684573306, -5.1991192876, -5.3685854706, -5.3588529353, 0.0000000000, -10.7228332163, 37.0000000000, 0.6549184004
          19, -0.0000032434, 0.0013518814, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000004722, 0.0013518814, -0.0000032434, 0.0000000000, -0.0023992102, -5.9990508700, -5.2065239078, -5.4055437341, -5.3873854404, 0.0000000000, -10.6950379678, 37.0000000000, 0.6883820494
          20, -0.0000035926, 0.0012234167, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000006464, 0.0012234167, -0.0000035926, 0.0000000000, -0.0029365473, -6.0274227154, -5.2128896873, -5.4410583212, -5.4129364601, 0.0000000000, -10.6645803553, 37.0000000000, 0.7212463498
          21, -0.0000038342, 0.0011033258, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000007544, 0.0011033258, -0.0000038342, 0.0000000000, -0.0034751195, -6.0530684689, -5.2185443698, -5.4736826372, -5.4355470007, 0.0000000000, -10.6372370087, 37.0000000000, 0.7553376158
          22, -0.0000039808, 0.0009754692, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000007974, 0.0009754692, -0.0000039808, 0.0000000000, -0.0040808811, -6.0787972945, -5.2238836134, -5.5030880776, -5.4571806124, 0.0000000000, -10.6129402443, 37.0000000000, 0.7880883336
          23, -0.0000041075, 0.0008141686, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000008275, 0.0008141686, -0.0000041075, 0.0000000000, -0.0050450700, -6.1038539311, -5.2293440394, -5.5298295996, -5.4775266818, 0.0000000000, -10.5901561171, 36.0000000000, 0.8197362145
          24, -0.0000042516, 0.0006686032, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000008754, 0.0006686032, -0.0000042516, 0.0000000000, -0.0063589898, -6.1256860868, -5.2353493985, -5.5549237921, -5.4954548186, 0.0000000000, -10.5682379884, 36.0000000000, 0.8523602327
          25, -0.0000043880, 0.0005580498, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009279, 0.0005580498, -0.0000043880, 0.0000000000, -0.0078630371, -6.1476150497, -5.2421422488, -5.5792805526, -5.5136130189, 0.0000000000, -10.5472191042, 36.0000000000, 0.8844961643
          26, -0.0000044766, 0.0004601762, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009568, 0.0004601762, -0.0000044766, 0.0000000000, -0.0097280433, -6.1706651866, -5.2498676648, -5.6036659790, -5.5329463210, 0.0000000000, -10.5269190284, 36.0000000000, 0.9174361825
          27, -0.0000045060, 0.0003497192, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009502, 0.0003497192, -0.0000045060, 0.0000000000, -0.0128845673, -6.1971667218, -5.2585440827, -5.6283248601, -5.5549889917, 0.0000000000, -10.5096361102, 36.0000000000, 0.9495797316
          28, -0.0000045271, 0.0001749465, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009428, 0.0001749465, -0.0000045271, 0.0000000000, -0.0258773218, -6.2230188305, -5.2680983142, -5.6533443236, -5.5766138747, 0.0000000000, -10.4958645264, 36.0000000000, 0.9825251500
          29, -0.0000045645, -0.0000969306, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009527, -0.0000969306, -0.0000045645, 0.0000000000, 0.0470902202, -6.2494254317, -5.2784479355, -5.6784350597, -5.5988226304, 0.0000000000, -10.4847960900, 36.0000000000, 1.0148261666
          30, -0.0000046031, -0.0004514449, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009689, -0.0004514449, -0.0000046031, 0.0000000000, 0.0101963695, -6.2761493295, -5.2894471904, -5.7037083368, -5.6212388505, 0.0000000000, -10.4753937960, 36.0000000000, 1.0476914644
          31, -0.0000046189, -0.0008578429, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009749, -0.0008578429, -0.0000046189, 0.0000000000, 0.0053843563, -6.3020505101, -5.3009966298, -5.7288630722, -5.6431633094, 0.0000000000, -10.4684094039, 36.0000000000, 1.0797391971
          32, -0.0000046036, -0.0012580803, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009595, -0.0012580803, -0.0000046036, 0.0000000000, 0.0036592539, -6.3286273615, -5.3130798392, -5.7540591604, -5.6659300999, 0.0000000000, -10.4618806749, 36.0000000000, 1.1127667308
          33, -0.0000045891, -0.0015794277, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009453, -0.0015794277, -0.0000045891, 0.0000000000, 0.0029055563, -6.3561264053, -5.3256893216, -5.7795020866, -5.6896070409, 0.0000000000, -10.4533345691, 36.0000000000, 1.1447415312
          34, -0.0000045876, -0.0017654312, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009419, -0.0017654312, -0.0000045876, 0.0000000000, 0.0025985681, -6.3836902117, -5.3387377480, -5.8051642884, -5.7133770215, 0.0000000000, -10.4459859254, 36.0000000000, 1.1776746154
          35, -0.0000045927, -0.0018306949, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009465, -0.0018306949, -0.0000045927, 0.0000000000, 0.0025087107, -6.4079824734, -5.3521235813, -5.8309591371, -5.7349921558, 0.0000000000, -10.4381496273, 36.0000000000, 1.2099382838
          36, -0.0000045872, -0.0018121244, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009471, -0.0018121244, -0.0000045872, 0.0000000000, 0.0025313947, -6.4268656596, -5.3657954484, -5.8569151582, -5.7530771808, 0.0000000000, -10.4296475239, 36.0000000000, 1.2419777314
          37, -0.0000045673, -0.0017453787, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009396, -0.0017453787, -0.0000045673, 0.0000000000, 0.0026167683, -6.4466886188, -5.3797310947, -5.8831695690, -5.7717085817, 0.0000000000, -10.4213667870, 36.0000000000, 1.2750056505
          38, -0.0000045462, -0.0016583065, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009321, -0.0016583065, -0.0000045462, 0.0000000000, 0.0027414525, -6.4747391697, -5.3938533620, -5.9100285833, -5.7956710415, 0.0000000000, -10.4145026139, 36.0000000000, 1.3071139137
          39, -0.0000045716, -0.0015663133, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009590, -0.0015663133, -0.0000045716, 0.0000000000, 0.0029187076, -6.5085007693, -5.4080415652, -5.9374810083, -5.8233101511, 0.0000000000, -10.4094243645, 36.0000000000, 1.3395987829
          40, -0.0000045783, -0.0014761901, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009725, -0.0014761901, -0.0000045783, 0.0000000000, 0.0031014577, -6.5386133936, -5.4222126701, -5.9650990853, -5.8486863426, 0.0000000000, -10.4037337993, 36.0000000000, 1.3715416829
          41, -0.0000045662, -0.0013938242, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009725, -0.0013938242, -0.0000045662, 0.0000000000, 0.0032760016, -6.5604418832, -5.4363327593, -5.9925390014, -5.8687347073, 0.0000000000, -10.3980216798, 36.0000000000, 1.4044982314
          42, -0.0000045538, -0.0013200151, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009723, -0.0013200151, -0.0000045538, 0.0000000000, 0.0034497804, -6.5789327828, -5.4504381963, -6.0198133809, -5.8862381371, 0.0000000000, -10.3932222812, 36.0000000000, 1.4365161975
          43, -0.0000045451, -0.0012510567, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009736, -0.0012510567, -0.0000045451, 0.0000000000, 0.0036329728, -6.6009283526, -5.4645551336, -6.0471368849, -5.9054048066, 0.0000000000, -10.3901119121, 36.0000000000, 1.4686393658
          44, -0.0000045433, -0.0011858514, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009788, -0.0011858514, -0.0000045433, 0.0000000000, 0.0038312219, -6.6276789816, -5.4786879476, -6.0746497916, -5.9272343685, 0.0000000000, -10.3876482600, 36.0000000000, 1.5010611494
          45, -0.0000045486, -0.0011165211, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009884, -0.0011165211, -0.0000045486, 0.0000000000, 0.0040739476, -6.6564570497, -5.4928187872, -6.1022049064, -5.9503003393, 0.0000000000, -10.3866984460, 36.0000000000, 1.5341010968
          46, -0.0000045530, -0.0010404072, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009967, -0.0010404072, -0.0000045530, 0.0000000000, 0.0043761541, -6.6837184754, -5.5068964856, -6.1296149873, -5.9725569688, 0.0000000000, -10.3862527170, 36.0000000000, 1.5664452155
          47, -0.0000045537, -0.0009565852, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010014, -0.0009565852, -0.0000045537, 0.0000000000, 0.0047604181, -6.7079672808, -5.5208520474, -6.1567691266, -5.9930828234, 0.0000000000, -10.3855317607, 36.0000000000, 1.5984108488
          48, -0.0000045583, -0.0008641934, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010064, -0.0008641934, -0.0000045583, 0.0000000000, 0.0052746269, -6.7293972131, -5.5346005596, -6.1837076239, -6.0118925437, 0.0000000000, -10.3854916000, 36.0000000000, 1.6314408819
          49, -0.0000045706, -0.0007634043, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010151, -0.0007634043, -0.0000045706, 0.0000000000, 0.0059871839, -6.7495069040, -5.5480624767, -6.2105772594, -6.0297150037, 0.0000000000, -10.3860035420, 36.0000000000, 1.6645044486
          50, -0.0000045828, -0.0006495792, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010259, -0.0006495792, -0.0000045828, 0.0000000000, 0.0070550634, -6.7705931744, -5.5611724867, -6.2374540668, -6.0476711545, 0.0000000000, -10.3867254230, 36.0000000000, 1.6966120640
          51, -0.0000045933, -0.0005141889, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010346, -0.0005141889, -0.0000045933, 0.0000000000, 0.0089331288, -6.7917402180, -5.5738486919, -6.2642792579, -6.0653979454, 0.0000000000, -10.3866400649, 36.0000000000, 1.7290406823
          52, -0.0000046037, -0.0003574314, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010410, -0.0003574314, -0.0000046037, 0.0000000000, 0.0128800021, -6.8117582516, -5.5860545318, -6.2910134910, -6.0823996448, 0.0000000000, -10.3849329903, 36.0000000000, 1.7618624806
          53, -0.0000046181, -0.0001847128, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010479, -0.0001847128, -0.0000046181, 0.0000000000, 0.0250015853, -6.8303731914, -5.5977655614, -6.3175666499, -6.0985568764, 0.0000000000, -10.3821282000, 36.0000000000, 1.7941469669
          54, -0.0000046386, -0.0000019324, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010562, -0.0000019324, -0.0000046386, 0.0000000000, 2.4003968498, -6.8478568345, -5.6089789632, -6.3438826624, -6.1139612560, 0.0000000000, -10.3789707837, 36.0000000000, 1.8269629836
          55, -0.0000046633, 0.0001804005, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010638, 0.0001804005, -0.0000046633, 0.0000000000, -0.0258495838, -6.8649200722, -5.6197226781, -6.3699405187, -6.1289198537, 0.0000000000, -10.3754205291, 36.0000000000, 1.8600257158
          56, -0.0000046901, 0.0003467574, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010684, 0.0003467574, -0.0000046901, 0.0000000000, -0.0135254601, -6.8820858797, -5.6300439608, -6.3957095326, -6.1436635568, 0.0000000000, -10.3712124918, 36.0000000000, 1.8929366827
          57, -0.0000047198, 0.0004817689, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010707, 0.0004817689, -0.0000047198, 0.0000000000, -0.0097967271, -6.9002345708, -5.6400067806, -6.4210787410, -6.1585594823, 0.0000000000, -10.3657455772, 35.0000000000, 1.9243270834
          58, -0.0000047456, 0.0005787472, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010737, 0.0005787472, -0.0000047456, 0.0000000000, -0.0081998571, -6.9172577804, -5.6496729363, -6.4460658992, -6.1727209141, 0.0000000000, -10.3599409476, 35.0000000000, 1.9563082973
          59, -0.0000047501, 0.0006348054, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010568, 0.0006348054, -0.0000047501, 0.0000000000, -0.0074826992, -6.9320367248, -5.6590989957, -6.4702970690, -6.1856814843, 0.0000000000, -10.3537084130, 35.0000000000, 1.9884693503
          60, -0.0000047694, 0.0006640919, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010554, 0.0006640919, -0.0000047694, 0.0000000000, -0.0071819037, -6.9438171055, -5.6683338874, -6.4937590812, -6.1972145943, 0.0000000000, -10.3461844546, 35.0000000000, 2.0203937650
          61, -0.0000047922, 0.0006930826, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010640, 0.0006930826, -0.0000047922, 0.0000000000, -0.0069143728, -6.9536058690, -5.6774139331, -6.5164606528, -6.2077335409, 0.0000000000, -10.3387779227, 35.0000000000, 2.0523062984
          62, -0.0000048043, 0.0007396858, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010685, 0.0007396858, -0.0000048043, 0.0000000000, -0.0064951208, -6.9636959193, -5.6863595375, -6.5384639971, -6.2181982984, 0.0000000000, -10.3312818352, 36.0000000000, 2.0851339340
          63, -0.0000048135, 0.0008083326, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010713, 0.0008083326, -0.0000048135, 0.0000000000, -0.0059548766, -6.9763239452, -5.6951723017, -6.5598429310, -6.2295235888, 0.0000000000, -10.3230897029, 36.0000000000, 2.1181244135
          64, -0.0000048241, 0.0008982517, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010759, 0.0008982517, -0.0000048241, 0.0000000000, -0.0053705842, -6.9924007669, -5.7038340621, -6.5805332464, -6.2420205015, 0.0000000000, -10.3149157457, 36.0000000000, 2.1504877647
          65, -0.0000048343, 0.0010026670, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010791, 0.0010026670, -0.0000048343, 0.0000000000, -0.0048214334, -7.0110005715, -5.7123138260, -6.6004776255, -6.2552582794, 0.0000000000, -10.3067518669, 36.0000000000, 2.1812934160
          66, -0.0000048414, 0.0011128934, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010799, 0.0011128934, -0.0000048414, 0.0000000000, -0.0043502487, -7.0306041592, -5.7205765915, -6.6195998357, -6.2685721456, 0.0000000000, -10.2985882896, 36.0000000000, 2.2114764969
          67, -0.0000048489, 0.0012229732, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010801, 0.0012229732, -0.0000048489, 0.0000000000, -0.0039648088, -7.0491343650, -5.7285847897, -6.6379477495, -6.2812033552, 0.0000000000, -10.2904642606, 36.0000000000, 2.2418330828
          68, -0.0000048576, 0.0013241013, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010796, 0.0013241013, -0.0000048576, 0.0000000000, -0.0036685897, -7.0658678868, -5.7363060543, -6.6555459089, -6.2929147116, 0.0000000000, -10.2821971794, 36.0000000000, 2.2709838152
          69, -0.0000048664, 0.0014081415, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010782, 0.0014081415, -0.0000048664, 0.0000000000, -0.0034558771, -7.0814793840, -5.7437145586, -6.6725167145, -6.3039651237, 0.0000000000, -10.2736842611, 36.0000000000, 2.3010548472
          70, -0.0000048739, 0.0014700329, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010754, 0.0014700329, -0.0000048739, 0.0000000000, -0.0033154913, -7.0965478787, -5.7507942274, -6.6888824546, -6.3145751807, 0.0000000000, -10.2643456830, 36.0000000000, 2.3308872302
          71, -0.0000048796, 0.0015066767, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010710, 0.0015066767, -0.0000048796, 0.0000000000, -0.0032386290, -7.1119000213, -5.7575423370, -6.7047209516, -6.3250365829, 0.0000000000, -10.2547908546, 36.0000000000, 2.3611045996
          72, -0.0000048833, 0.0015174686, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010659, 0.0015174686, -0.0000048833, 0.0000000000, -0.0032180603, -7.1275151990, -5.7639682889, -6.7200851939, -6.3353729707, 0.0000000000, -10.2453479832, 36.0000000000, 2.3913525303
          73, -0.0000048856, 0.0015046004, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010610, 0.0015046004, -0.0000048856, 0.0000000000, -0.0032471125, -7.1441925011, -5.7700928480, -6.7350508807, -6.3458578945, 0.0000000000, -10.2360311277, 36.0000000000, 2.4213506301
          74, -0.0000048839, 0.0014723659, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010547, 0.0014723659, -0.0000048839, 0.0000000000, -0.0033170541, -7.1610448071, -5.7759454697, -6.7495909639, -6.3561888498, 0.0000000000, -10.2268064342, 36.0000000000, 2.4515078982
          75, -0.0000048782, 0.0014223748, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010477, 0.0014223748, -0.0000048782, 0.0000000000, -0.0034295853, -7.1776030262, -5.7815611392, -6.7636907976, -6.3661806374, 0.0000000000, -10.2176878442, 36.0000000000, 2.4815005660
          76, -0.0000048690, 0.0013616753, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010403, 0.0013616753, -0.0000048690, 0.0000000000, -0.0035757731, -7.1932120567, -5.7869773482, -6.7773556543, -6.3756337258, 0.0000000000, -10.2085549934, 36.0000000000, 2.5107425491
          77, -0.0000048573, 0.0012951019, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010331, 0.0012951019, -0.0000048573, 0.0000000000, -0.0037505338, -7.2071381083, -5.7922326733, -6.7906006238, -6.3843634129, 0.0000000000, -10.1995984454, 36.0000000000, 2.5406517665
          78, -0.0000048432, 0.0012260905, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010262, 0.0012260905, -0.0000048432, 0.0000000000, -0.0039500971, -7.2193750079, -5.7973647733, -6.8034628898, -6.3924169036, 0.0000000000, -10.1903888060, 36.0000000000, 2.5704925974
          79, -0.0000048264, 0.0011586326, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010193, 0.0011586326, -0.0000048264, 0.0000000000, -0.0041656065, -7.2303833949, -5.8024106074, -6.8159948599, -6.4000057993, 0.0000000000, -10.1812394348, 37.0000000000, 2.6014811834
          80, -0.0000048070, 0.0010954292, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010121, 0.0010954292, -0.0000048070, 0.0000000000, -0.0043882200, -7.2408857037, -5.8074055255, -6.8282895869, -6.4074127833, 0.0000000000, -10.1722241344, 37.0000000000, 2.6323789159
          81, -0.0000047855, 0.0010377617, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000010049, 0.0010377617, -0.0000047855, 0.0000000000, -0.0046113752, -7.2517028964, -5.8123826621, -6.8403805307, -6.4149027354, 0.0000000000, -10.1633236796, 37.0000000000, 2.6630625804
          82, -0.0000047625, 0.0009877266, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009981, 0.0009877266, -0.0000047625, 0.0000000000, -0.0048216364, -7.2634822123, -5.8173713593, -6.8523359917, -6.4226749109, 0.0000000000, -10.1545321239, 37.0000000000, 2.6933996161
          83, -0.0000047395, 0.0009442199, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009914, 0.0009442199, -0.0000047395, 0.0000000000, -0.0050194855, -7.2763468413, -5.8223950295, -6.8642459872, -6.4307517343, 0.0000000000, -10.1458824298, 37.0000000000, 2.7241472006
          84, -0.0000047154, 0.0009071453, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009849, 0.0009071453, -0.0000047154, 0.0000000000, -0.0051980683, -7.2897438606, -5.8274703876, -6.8760985438, -6.4389520633, 0.0000000000, -10.1374087409, 37.0000000000, 2.7552442988
          85, -0.0000046905, 0.0008764348, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009782, 0.0008764348, -0.0000046905, 0.0000000000, -0.0053517392, -7.3028388364, -5.8326061280, -6.8878626362, -6.4470329414, 0.0000000000, -10.1290966250, 37.0000000000, 2.7859875639
          86, -0.0000046650, 0.0008511001, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009716, 0.0008511001, -0.0000046650, 0.0000000000, -0.0054811624, -7.3144814449, -5.8378055448, -6.8994891187, -6.4546967965, 0.0000000000, -10.1209115734, 37.0000000000, 2.8167279482
          87, -0.0000046394, 0.0008306320, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009652, 0.0008306320, -0.0000046394, 0.0000000000, -0.0055853454, -7.3241797093, -5.8430689102, -6.9109206490, -6.4618337498, 0.0000000000, -10.1126221481, 37.0000000000, 2.8479718645
          88, -0.0000046134, 0.0008145281, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009589, 0.0008145281, -0.0000046134, 0.0000000000, -0.0056639184, -7.3321949175, -5.8483945164, -6.9221645691, -6.4685461012, 0.0000000000, -10.1044512306, 38.0000000000, 2.8796544313
          89, -0.0000045868, 0.0008020856, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009527, 0.0008020856, -0.0000045868, 0.0000000000, -0.0057185446, -7.3392689879, -5.8537791974, -6.9332658077, -6.4750380263, 0.0000000000, -10.0963874530, 38.0000000000, 2.9113229156
          90, -0.0000045593, 0.0007926316, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009463, 0.0007926316, -0.0000045593, 0.0000000000, -0.0057521494, -7.3462358813, -5.8592181299, -6.9442515287, -6.4815166720, 0.0000000000, -10.0883784018, 38.0000000000, 2.9429689646
          91, -0.0000045313, 0.0007862901, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009399, 0.0007862901, -0.0000045313, 0.0000000000, -0.0057628955, -7.3536359117, -5.8647041794, -6.9551514948, -6.4881184749, 0.0000000000, -10.0803495544, 38.0000000000, 2.9743697166
          92, -0.0000045027, 0.0007826356, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000009338, 0.0007826356, -0.0000045027, 0.0000000000, -0.0057533108, -7.3614433662, -5.8702271610, -6.9659354141, -6.4948256837, 0.0000000000, -10.0723314174, 38.0000000000, 3.0059355815
