"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient"
96, 1.000000000000000e+00, 5.352202629500000e-08, 1.001571837561143e+00, 9.964682947046548e-02, 6.708434198518713e-05
97, 9.979658291430820e-01, -2.881794857271442e-04, 1.002412119925291e+00, 1.529979628443074e-01, 2.137929363795653e-03
98, 9.957820729228830e-01, -5.967886532841323e-04, 1.002247630934151e+00, 1.425542424007598e-01, 2.923357706671655e-03
99, 9.934384637941019e-01, -9.270488597400344e-04, 1.002130606926909e+00, 1.351241645070554e-01, 2.950214828995107e-03
100, 9.909241437988340e-01, -1.280289614488857e-03, 1.002059250822980e+00, 1.305936290820436e-01, 2.801242340017835e-03
101, 9.882276487590520e-01, -1.657893415929766e-03, 1.002020200280751e+00, 1.281142355166692e-01, 2.656668413075424e-03
102, 9.853368952903420e-01, -2.061293361678059e-03, 1.002003006650798e+00, 1.270225790878936e-01, 2.578838822021196e-03
103, 9.822391712272380e-01, -2.491969834944034e-03, 1.001998154346974e+00, 1.267144970437063e-01, 2.561237151075529e-03
104, 9.789211302792580e-01, -2.951446198418808e-03, 1.001999049500985e+00, 1.267713320827982e-01, 2.573717410262562e-03
105, 9.753687917200690e-01, -3.441283350046040e-03, 1.002002336468400e+00, 1.269800279265321e-01, 2.591924518546596e-03
106, 9.715675460812661e-01, -3.963073044857662e-03, 1.002006956150046e+00, 1.272733403440602e-01, 2.605187311281151e-03
107, 9.675021678017420e-01, -4.518429822299970e-03, 1.002012938926903e+00, 1.276531982818827e-01, 2.612333081486186e-03
108, 9.631568360186920e-01, -5.108981458577545e-03, 1.002020606007033e+00, 1.281399958538347e-01, 2.615664668725153e-03
109, 9.585151646336830e-01, -5.736357801147233e-03, 1.002030222835338e+00, 1.287505866640357e-01, 2.617453130741877e-03
110, 9.535602429161220e-01, -6.402177880090121e-03, 1.002041932112977e+00, 1.294940310818438e-01, 2.618922323516536e-03
111, 9.482746880048850e-01, -7.108035234927211e-03, 1.002055797970194e+00, 1.303744008590825e-01, 2.620445687150630e-03
112, 9.426407105822270e-01, -7.855481327107042e-03, 1.002071864444656e+00, 1.313944920313631e-01, 2.621983249922133e-03
113, 9.366401951685740e-01, -8.646007049145999e-03, 1.002090190372683e+00, 1.325580402290311e-01, 2.623398100802248e-03
114, 9.302547962764830e-01, -9.481022247350132e-03, 1.002110860628941e+00, 1.338704343069383e-01, 2.624585362944393e-03
115, 9.234660517702999e-01, -1.036183331256595e-02, 1.002133983713817e+00, 1.353385631620735e-01, 2.625496834932038e-03
116, 9.162555145009680e-01, -1.128961886009035e-02, 1.002159685103190e+00, 1.369703934977111e-01, 2.626120007002773e-03
117, 9.086049032279730e-01, -1.226540359178139e-02, 1.002188101788926e+00, 1.387746231893381e-01, 2.626454628016769e-03
118, 9.004962734807360e-01, -1.329003047580013e-02, 1.002219378366698e+00, 1.407604328925916e-01, 2.626499283832669e-03
119, 8.919122087664410e-01, -1.436413140679768e-02, 1.002253664471080e+00, 1.429373231925831e-01, 2.626245735563568e-03
120, 8.828360320456839e-01, -1.548809659764239e-02, 1.002291113237448e+00, 1.453150169469556e-01, 2.625681614318669e-03
121, 8.732520369379220e-01, -1.666204293780597e-02, 1.002331880138113e+00, 1.479033853900110e-01, 2.624792032478609e-03
122, 8.631457374960591e-01, -1.788578165295289e-02, 1.002376121927604e+00, 1.507123811663886e-01, 2.623561059055311e-03
123, 8.525041346896460e-01, -1.915878563887750e-02, 1.002423995506480e+00, 1.537519661924143e-01, 2.621975091019958e-03
124, 8.413159970120960e-01, -2.048015683562499e-02, 1.002475656947353e+00, 1.570320498165440e-01, 2.620023227709967e-03
125, 8.295721517532200e-01, -2.184859409030840e-02, 1.002531261136965e+00, 1.605624660940905e-01, 2.617697134231080e-03
126, 8.172657826166300e-01, -2.326236201353585e-02, 1.002590961465165e+00, 1.643529540397515e-01, 2.614993074270764e-03
127, 8.043927284804649e-01, -2.471926132528821e-02, 1.002654909859098e+00, 1.684131597983686e-01, 2.611910522427000e-03
128, 7.909517772165610e-01, -2.621660130830753e-02, 1.002723258190862e+00, 1.727527260197110e-01, 2.608456969587693e-03
129, 7.769449477048480e-01, -2.775117492280826e-02, 1.002796159183406e+00, 1.773813493756586e-01, 2.604640924472897e-03
130, 7.623777524675190e-01, -2.931923744885270e-02, 1.002873768538849e+00, 1.823089156913747e-01, 2.600479921620599e-03
131, 7.472594328699030e-01, -3.091648930628510e-02, 1.002956248288812e+00, 1.875457126642608e-01, 2.595991184312349e-03
132, 7.316031585245610e-01, -3.253806414443636e-02, 1.003043768971714e+00, 1.931025681044239e-01, 2.591200318239154e-03
133, 7.154261825498690e-01, -3.417852304597178e-02, 1.003136514824408e+00, 1.989911795617806e-01, 2.586125905779033e-03
134, 6.987499446352849e-01, -3.583185629664898e-02, 1.003234687074306e+00, 2.052243233493816e-01, 2.580795008108476e-03
135, 6.816001145580280e-01, -3.749149362242028e-02, 1.003338509114811e+00, 2.118161831413309e-01, 2.575221971734191e-03
136, 6.640065698311099e-01, -3.915032464739417e-02, 1.003448231128609e+00, 2.187826435145856e-01, 2.569422231987592e-03
137, 6.460033025913720e-01, -4.080073056778152e-02, 1.003564133544968e+00, 2.261415094593573e-01, 2.563395458632999e-03
138, 6.276282525902900e-01, -4.243462858861940e-02, 1.003686532055612e+00, 2.339128248465782e-01, 2.557129301259751e-03
139, 6.089230652104620e-01, -4.404353001843556e-02, 1.003815780413338e+00, 2.421190501174930e-01, 2.550589388783796e-03
140, 5.899327756923080e-01, -4.561861289428874e-02, 1.003952273448634e+00, 2.507852538144776e-01, 2.543713705983972e-03
141, 5.707054231490321e-01, -4.715080946865579e-02, 1.004096445651186e+00, 2.599390225180881e-01, 2.536416274335848e-03
142, 5.512916003363530e-01, -4.863090808605761e-02, 1.004248770277015e+00, 2.696104041577150e-01, 2.528579470636693e-03
143, 5.317439474301470e-01, -5.004966851411126e-02, 1.004409758941195e+00, 2.798318821523015e-01, 2.520051193569121e-03
144, 5.121166001065770e-01, -5.139794887290158e-02, 1.004579958080006e+00, 2.906381507855692e-01, 2.510647086097302e-03
145, 4.924646039207970e-01, -5.266684144175821e-02, 1.004759938773693e+00, 3.020654690339688e-01, 2.500135523250918e-03
146, 4.728433082391680e-01, -5.384781416072871e-02, 1.004950289522947e+00, 3.141512019311084e-01, 2.488267496771277e-03
147, 4.533077537294870e-01, -5.493285287912920e-02, 1.005151608262135e+00, 3.269333134727912e-01, 2.474756525401803e-03
148, 4.339120676130220e-01, -5.591460064650605e-02, 1.005364484470690e+00, 3.404492308349651e-01, 2.459291583439546e-03
149, 4.147088805266780e-01, -5.678648875377961e-02, 1.005589489760419e+00, 3.547352467438493e-01, 2.441529929120715e-03
150, 3.957487779587870e-01, -5.754285488135374e-02, 1.005827159399760e+00, 3.698253464155603e-01, 2.421176705534716e-03
151, 3.770797978812900e-01, -5.817904262446177e-02, 1.006077977387522e+00, 3.857502598596455e-01, 2.397816981504364e-03
152, 3.587469844042950e-01, -5.869148183384367e-02, 1.006342358526958e+00, 4.025363237274208e-01, 2.371143893233247e-03
153, 3.407920053178110e-01, -5.907774237985596e-02, 1.006620634007942e+00, 4.202045658970608e-01, 2.340907023197752e-03
154, 3.232528390902350e-01, -5.933656107664884e-02, 1.006913031818217e+00, 4.387694617461272e-01, 2.306478420078015e-03
155, 3.061635345664540e-01, -5.946784792894075e-02, 1.007219664469740e+00, 4.582381548737828e-01, 2.268105076760690e-03
156, 2.895540445181870e-01, -5.947265120547269e-02, 1.007540517669125e+00, 4.786097377656570e-01, 2.224920873267194e-03
157, 2.734501317315010e-01, -5.935311774455410e-02, 1.007875425899409e+00, 4.998737014333924e-01, 2.176769721499682e-03
158, 2.578733448481230e-01, -5.911241796041434e-02, 1.008224073852971e+00, 5.220100263934323e-01, 2.123880022895154e-03
