"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient"
96, 1.000000000000000e+00, 5.352202629500000e-08, 1.001519950057210e+00, 9.635239267055340e-02, 7.534417181676510e-05
345, 9.822391712283960e-01, 2.491969834783358e-03, 1.000674994134896e+00, 4.270452615597137e-02, 2.016684078475143e-04
346, 9.853368952912690e-01, 2.061293361548887e-03, 1.000701010147559e+00, 4.435633252565200e-02, 1.971884187550511e-04
347, 9.882276487598231e-01, 1.657893415821940e-03, 1.000726776329592e+00, 4.599227667117888e-02, 1.435930062220963e-04
348, 9.909241437994040e-01, 1.280289614408968e-03, 1.000752479128825e+00, 4.762419652150894e-02, 1.557847207367737e-06
349, 9.934384637945120e-01, 9.270488596823588e-04, 1.000780022851986e+00, 4.937300015071856e-02, 2.988349252508077e-04
350, 9.957820729231800e-01, 5.967886532421940e-04, 1.000801857690552e+00, 5.075933578526659e-02, 8.283922375365773e-04
351, 9.979658291431760e-01, 2.881794857138566e-04, 1.000817461688050e+00, 5.175006341112946e-02, 1.745610495135061e-03
122, 8.631457374960591e-01, -1.788578165295289e-02, 1.002352152905308e+00, 1.491905421275817e-01, 2.630022997986676e-03
123, 8.525041346896460e-01, -1.915878563887750e-02, 1.002402538591583e+00, 1.523896256539291e-01, 2.628188339956625e-03
124, 8.413159970120960e-01, -2.048015683562499e-02, 1.002456804392027e+00, 1.558350650450725e-01, 2.625976681656351e-03
125, 8.295721517532200e-01, -2.184859409030840e-02, 1.002515109318020e+00, 1.595369562375293e-01, 2.623428048435472e-03
126, 8.172657826166300e-01, -2.326236201353585e-02, 1.002577606320379e+00, 1.635050103709506e-01, 2.620497009330639e-03
127, 8.043927284804649e-01, -2.471926132528821e-02, 1.002644446465998e+00, 1.677488189712412e-01, 2.617206410563711e-03
128, 7.909517772165610e-01, -2.621660130830753e-02, 1.002715775969701e+00, 1.722776654970183e-01, 2.613551989088692e-03
129, 7.769449477048480e-01, -2.775117492280826e-02, 1.002791739758658e+00, 1.771007516513427e-01, 2.609544896430663e-03
130, 7.623777524675190e-01, -2.931923744885270e-02, 1.002872482040497e+00, 1.822272334520807e-01, 2.605194639520532e-03
131, 7.472594328699030e-01, -3.091648930628510e-02, 1.002958149693542e+00, 1.876664364848403e-01, 2.600516988700794e-03
132, 7.316031585245610e-01, -3.253806414443636e-02, 1.003048892073194e+00, 1.934278436094129e-01, 2.595522393895958e-03
133, 7.154261825498690e-01, -3.417852304597178e-02, 1.003144866467889e+00, 1.995214413693214e-01, 2.590216302979776e-03
134, 6.987499446352849e-01, -3.583185629664898e-02, 1.003246238956022e+00, 2.059577743992161e-01, 2.584599469225068e-03
135, 6.816001145580280e-01, -3.749149362242028e-02, 1.003353188149722e+00, 2.127481831246336e-01, 2.578657058392973e-03
136, 6.640065698311099e-01, -3.915032464739417e-02, 1.003465909987589e+00, 2.199051080617396e-01, 2.572367375114180e-03
137, 6.460033025913720e-01, -4.080073056778152e-02, 1.003584620608024e+00, 2.274422722507551e-01, 2.565692764913538e-03
138, 6.276282525902900e-01, -4.243462858861940e-02, 1.003709562530215e+00, 2.353750736984554e-01, 2.558582863894180e-03
139, 6.089230652104620e-01, -4.404353001843556e-02, 1.003841010010787e+00, 2.437209254821742e-01, 2.550975044374303e-03
140, 5.899327756923080e-01, -4.561861289428874e-02, 1.003979280510048e+00, 2.524999837636047e-01, 2.542794332656309e-03
141, 5.707054231490321e-01, -4.715080946865579e-02, 1.004124736346375e+00, 2.617352528290673e-01, 2.533956903331855e-03
142, 5.512916003363530e-01, -4.863090808605761e-02, 1.004277784658105e+00, 2.714525826698213e-01, 2.524367470202005e-03
143, 5.317439474301470e-01, -5.004966851411126e-02, 1.004438880539978e+00, 2.816808681205789e-01, 2.513925561530736e-03
144, 5.121166001065770e-01, -5.139794887290158e-02, 1.004608543555947e+00, 2.924530972899523e-01, 2.502668678974844e-03
145, 4.924646039207970e-01, -5.266684144175821e-02, 1.004787397929300e+00, 3.038089033074899e-01, 2.490510208702247e-03
146, 4.728433082391680e-01, -5.384781416072871e-02, 1.004975930329247e+00, 3.157791857316315e-01, 2.476433722774227e-03
