"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient"
143, 2.011247989385280e-01, 5.703150512396883e-02, 9.745561507910532e-01, -1.615630760007435e+00, 2.834865111857323e-03
144, 2.283665749934740e-01, 5.828472232071416e-02, 9.769818047628069e-01, -1.461621353065991e+00, 2.541613237158364e-03
145, 2.578733448566950e-01, 5.911241796058234e-02, 9.792402477610120e-01, -1.318228490433920e+00, 2.265784498099079e-03
146, 2.895540445275380e-01, 5.947265120550563e-02, 9.813584216247998e-01, -1.183741583249479e+00, 1.999423002933047e-03
147, 3.232528391003260e-01, 5.933656107653527e-02, 9.833367552832103e-01, -1.058133397988079e+00, 1.745863717468177e-03
148, 3.587469844150750e-01, 5.869148183357661e-02, 9.851647352007338e-01, -9.420714591142852e-01, 1.512402469738951e-03
149, 3.957487779701630e-01, 5.754285488093251e-02, 9.868441291579231e-01, -8.354435268619498e-01, 1.289969822133175e-03
150, 4.339120676248920e-01, 5.591460064593561e-02, 9.884242787726354e-01, -7.351168076041965e-01, 1.079413846054606e-03
151, 4.728433082514070e-01, 5.384781416001998e-02, 9.898462963413660e-01, -6.448301941915775e-01, 8.811426311614645e-04
152, 5.121166001190330e-01, 5.139794887207108e-02, 9.911703015550410e-01, -5.607665725373955e-01, 6.966865971251231e-04
153, 5.512916003488870e-01, 4.863090808512447e-02, 9.923299332466142e-01, -4.871393399768649e-01, 5.289732108609881e-04
154, 5.899327757047460e-01, 4.561861289327686e-02, 9.933811029959317e-01, -4.203985634389281e-01, 3.812451938516204e-04
155, 6.276282526025000e-01, 4.243462858755100e-02, 9.942730577010986e-01, -3.637666543698595e-01, 2.596574516802052e-04
156, 6.640065698429310e-01, 3.915032464629472e-02, 9.950496999071258e-01, -3.144561562737710e-01, 1.694500805176078e-04
157, 6.987499446466160e-01, 3.583185629553873e-02, 9.957131517081215e-01, -2.723323333396594e-01, 1.171777268603119e-04
158, 7.316031585352730e-01, 3.253806414333830e-02, 9.962667191851724e-01, -2.371852761602524e-01, 5.578169229421199e-05
159, 7.623777524775640e-01, 2.931923744778128e-02, 9.967129452119298e-01, -2.088535328271125e-01, 6.549245777565284e-05
160, 7.909517772258660e-01, 2.621660130727932e-02, 9.970392940725581e-01, -1.881330198987804e-01, 1.156853742670108e-04
161, 8.172657826251279e-01, 2.326236201256679e-02, 9.972379146598130e-01, -1.755222191804159e-01, 1.401180802615398e-04
162, 8.413159970197970e-01, 2.048015683472137e-02, 9.973269867506894e-01, -1.698668618826937e-01, 1.662265805104487e-04
163, 8.631457375029460e-01, 1.788578165212381e-02, 9.973237432513641e-01, -1.700727978543237e-01, 2.066355047445448e-04
164, 8.828360320518041e-01, 1.548809659688852e-02, 9.973070851942460e-01, -1.711304497401327e-01, 2.695089722110838e-04
165, 9.004962734861121e-01, 1.329003047512407e-02, 9.973328998934036e-01, -1.694914251496849e-01, 3.503287166852041e-04
166, 9.162555145056280e-01, 1.128961885949327e-02, 9.974394676428929e-01, -1.627252350462899e-01, 4.322102715897289e-04
