TITLE = "SU2 Simulation"
VARIABLES = "Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Res_Turb[0]","Linear_Solver_Iterations","Time(min)"
ZONE T= "Convergence history"
          36, 0.6930203559, 0.0568911510, 0.0000000000, 0.0000000000, 0.0000000000, -0.0028471515, -0.0643148753, 0.6923708642, 0.0000000000, 12.1815140573, -5.2103455490, -4.6022675512, -4.6747447670, -4.6287173677, 0.0000000000, -10.4720563752, 19.0000000000, 0.6281328003
          37, 0.7055384256, 0.0577278353, 0.0000000000, 0.0000000000, 0.0000000000, 0.0002813980, -0.0656646421, 0.7048440450, 0.0000000000, 12.2218063779, -5.2614902370, -4.6217350814, -4.6981317890, -4.6818548751, 0.0000000000, -10.4649128577, 19.0000000000, 0.6446267009
          38, 0.7260028671, 0.0598466603, 0.0000000000, 0.0000000000, 0.0000000000, 0.0052308935, -0.0671316198, 0.7253655158, 0.0000000000, 12.1310506508, -5.2917245140, -4.6480561039, -4.7357654618, -4.7198053146, 0.0000000000, -10.4605884374, 19.0000000000, 0.6610581676
          39, 0.7503696644, 0.0625141459, 0.0000000000, 0.0000000000, 0.0000000000, 0.0107356186, -0.0687359093, 0.7498253306, 0.0000000000, 12.0031979018, -5.3065997405, -4.6786912462, -4.7814022691, -4.7422065379, 0.0000000000, -10.4593291956, 19.0000000000, 0.6777056813
          40, 0.7745883240, 0.0650274592, 0.0000000000, 0.0000000000, 0.0000000000, 0.0156585340, -0.0704663049, 0.7741124867, 0.0000000000, 11.9117113451, -5.3132895192, -4.7077416505, -4.8240223445, -4.7522717949, 0.0000000000, -10.4610959842, 20.0000000000, 0.6949604988
          41, 0.7954137004, 0.0668559943, 0.0000000000, 0.0000000000, 0.0000000000, 0.0191914418, -0.0722818381, 0.7949390005, 0.0000000000, 11.8974178603, -5.3223997885, -4.7283836392, -4.8531669246, -4.7606997133, 0.0000000000, -10.4657653098, 20.0000000000, 0.7115073999
          42, 0.8108874491, 0.0677116058, 0.0000000000, 0.0000000000, 0.0000000000, 0.0209522068, -0.0741262135, 0.8103262436, 0.0000000000, 11.9756050650, -5.3445960072, -4.7374535562, -4.8666729236, -4.7798199789, 0.0000000000, -10.4730903313, 20.0000000000, 0.7287174980
          43, 0.8204512947, 0.0675427556, 0.0000000000, 0.0000000000, 0.0000000000, 0.0209777323, -0.0759532428, 0.8197154725, 0.0000000000, 12.1471397960, -5.3848036094, -4.7379563559, -4.8709231177, -4.8154758085, 0.0000000000, -10.4827518274, 20.0000000000, 0.7458659490
          44, 0.8247952467, 0.0665076360, 0.0000000000, 0.0000000000, 0.0000000000, 0.0196322310, -0.0777269559, 0.8238136834, 0.0000000000, 12.4015120066, -5.4396384057, -4.7361874667, -4.8733429980, -4.8642858164, 0.0000000000, -10.4944246246, 20.0000000000, 0.7622538169
          45, 0.8254678590, 0.0648927679, 0.0000000000, 0.0000000000, 0.0000000000, 0.0174729043, -0.0794340884, 0.8241956583, 0.0000000000, 12.7204908205, -5.4976035905, -4.7372759590, -4.8774422723, -4.9147759437, 0.0000000000, -10.5077286843, 20.0000000000, 0.7794625839
          46, 0.8243846575, 0.0630159877, 0.0000000000, 0.0000000000, 0.0000000000, 0.0151018403, -0.0810942602, 0.8228030136, 0.0000000000, 13.0821508585, -5.5441786247, -4.7432944329, -4.8830565372, -4.9536643107, 0.0000000000, -10.5221759678, 20.0000000000, 0.7966864983
          47, 0.8234451970, 0.0613167543, 0.0000000000, 0.0000000000, 0.0000000000, 0.0130128745, -0.0826045429, 0.8215827568, 0.0000000000, 13.4293670141, -5.5737319374, -4.7536683876, -4.8886088525, -4.9773464496, 0.0000000000, -10.5371490845, 20.0000000000, 0.8131425142
          48, 0.8239918027, 0.0598553977, 0.0000000000, 0.0000000000, 0.0000000000, 0.0115729496, -0.0841386153, 0.8218672965, 0.0000000000, 13.7663742096, -5.5941016217, -4.7663959058, -4.8931223008, -4.9943149159, 0.0000000000, -10.5523466703, 20.0000000000, 0.8303840001
          49, 0.8267255050, 0.0585321344, 0.0000000000, 0.0000000000, 0.0000000000, 0.0109564798, -0.0859164776, 0.8243296854, 0.0000000000, 14.1243013397, -5.6152535911, -4.7793116675, -4.8969656517, -5.0141519360, 0.0000000000, -10.5673665070, 20.0000000000, 0.8476043979
          50, 0.8319338219, 0.0576949599, 0.0000000000, 0.0000000000, 0.0000000000, 0.0110721715, -0.0876453483, 0.8293135024, 0.0000000000, 14.4195233531, -5.6408414077, -4.7909853021, -4.9013263288, -5.0403813116, 0.0000000000, -10.5812023780, 20.0000000000, 0.8640550653
          51, 0.8392681176, 0.0573688795, 0.0000000000, 0.0000000000, 0.0000000000, 0.0117161746, -0.0892400619, 0.8364797504, 0.0000000000, 14.6293273475, -5.6662371979, -4.8009310910, -4.9072134254, -5.0690663973, 0.0000000000, -10.5936671213, 20.0000000000, 0.8811538974
          52, 0.8479517619, 0.0573490161, 0.0000000000, 0.0000000000, 0.0000000000, 0.0126322287, -0.0907675225, 0.8450280215, 0.0000000000, 14.7858118413, -5.6842048762, -4.8093060324, -4.9147931411, -5.0931269694, 0.0000000000, -10.6050755809, 20.0000000000, 0.8983829141
          53, 0.8570670350, 0.0574223877, 0.0000000000, 0.0000000000, 0.0000000000, 0.0135563543, -0.0922781161, 0.8540175539, 0.0000000000, 14.9256599889, -5.6928376717, -4.8164001498, -4.9234600537, -5.1089607398, 0.0000000000, -10.6144091717, 20.0000000000, 0.9156245987
          54, 0.8657692995, 0.0574167907, 0.0000000000, 0.0000000000, 0.0000000000, 0.0142700710, -0.0937947605, 0.8625866396, 0.0000000000, 15.0786780158, -5.6976187033, -4.8224297398, -4.9322240252, -5.1195952455, 0.0000000000, -10.6224861090, 20.0000000000, 0.9324764172
          55, 0.8734379509, 0.0572067703, 0.0000000000, 0.0000000000, 0.0000000000, 0.0146364393, -0.0953332375, 0.8701023172, 0.0000000000, 15.2680870753, -5.7064866303, -4.8275668650, -4.9402299560, -5.1315578574, 0.0000000000, -10.6289712987, 20.0000000000, 0.9497150143
          56, 0.8797609377, 0.0567410409, 0.0000000000, 0.0000000000, 0.0000000000, 0.0146092975, -0.0968898666, 0.8762483705, 0.0000000000, 15.5048431301, -5.7244426304, -4.8320531843, -4.9470471908, -5.1496138682, 0.0000000000, -10.6337550732, 20.0000000000, 0.9667810003
          57, 0.8847241334, 0.0560282833, 0.0000000000, 0.0000000000, 0.0000000000, 0.0142264811, -0.0984536457, 0.8810123951, 0.0000000000, 15.7906700290, -5.7515463701, -4.8361909387, -4.9527073613, -5.1742355679, 0.0000000000, -10.6352334314, 20.0000000000, 0.9833345652
          58, 0.8885596254, 0.0551278267, 0.0000000000, 0.0000000000, 0.0000000000, 0.0135851544, -0.1000064485, 0.8846332547, 0.0000000000, 16.1181689573, -5.7841195434, -4.8402558002, -4.9574653410, -5.2025102828, 0.0000000000, -10.6347788571, 20.0000000000, 1.0006422838
          59, 0.8916437459, 0.0541113468, 0.0000000000, 0.0000000000, 0.0000000000, 0.0128134420, -0.1015430377, 0.8874940107, 0.0000000000, 16.4779440565, -5.8160159390, -4.8443812046, -4.9616150182, -5.2296910963, 0.0000000000, -10.6321110280, 20.0000000000, 1.0177964489
          60, 0.8943989049, 0.0530611618, 0.0000000000, 0.0000000000, 0.0000000000, 0.0120368546, -0.1030556964, 0.8900249499, 0.0000000000, 16.8559992699, -5.8421558401, -4.8485497654, -4.9653434316, -5.2524404399, 0.0000000000, -10.6280609327, 20.0000000000, 1.0350238999
          61, 0.8972007552, 0.0520451943, 0.0000000000, 0.0000000000, 0.0000000000, 0.0113542470, -0.1045427653, 0.8926078129, 0.0000000000, 17.2388780142, -5.8601447846, -4.8526274992, -4.9687249510, -5.2696969783, 0.0000000000, -10.6225020338, 20.0000000000, 1.0522628307
          62, 0.9003179393, 0.0511103248, 0.0000000000, 0.0000000000, 0.0000000000, 0.0108227471, -0.1060047254, 0.8955153015, 0.0000000000, 17.6151872165, -5.8706973493, -4.8564519068, -4.9717555289, -5.2824963311, 0.0000000000, -10.6146231804, 20.0000000000, 1.0687395334
          63, 0.9038762325, 0.0502804025, 0.0000000000, 0.0000000000, 0.0000000000, 0.0104563795, -0.1074399304, 0.8988754218, 0.0000000000, 17.9767103561, -5.8753703371, -4.8598836732, -4.9744023655, -5.2919330550, 0.0000000000, -10.6059906915, 20.0000000000, 1.0859983166
          64, 0.9078633300, 0.0495509101, 0.0000000000, 0.0000000000, 0.0000000000, 0.0102318743, -0.1088506924, 0.9026752713, 0.0000000000, 18.3218295681, -5.8753974247, -4.8628368577, -4.9766267001, -5.2983500933, 0.0000000000, -10.5964607137, 20.0000000000, 1.1032309175
          65, 0.9121608745, 0.0488951739, 0.0000000000, 0.0000000000, 0.0000000000, 0.0101000997, -0.1102427273, 0.9067936590, 0.0000000000, 18.6554377990, -5.8721451425, -4.8652789400, -4.9783979448, -5.3020298439, 0.0000000000, -10.5857503391, 20.0000000000, 1.1204765320
          66, 0.9165873914, 0.0482745923, 0.0000000000, 0.0000000000, 0.0000000000, 0.0100017559, -0.1116225374, 0.9110451644, 0.0000000000, 18.9869525081, -5.8673287271, -4.8672220970, -4.9797240297, -5.3036839398, 0.0000000000, -10.5741942150, 19.0000000000, 1.1369056821
          67, 0.9209609372, 0.0476676777, 0.0000000000, 0.0000000000, 0.0000000000, 0.0098776147, -0.1129796899, 0.9152468765, 0.0000000000, 19.3204490220, -5.8630875312, -4.8687226244, -4.9806460665, -5.3047548523, 0.0000000000, -10.5610279573, 19.0000000000, 1.1533304334
          68, 0.9251627590, 0.0471118321, 0.0000000000, 0.0000000000, 0.0000000000, 0.0096726059, -0.1142567296, 0.9192883417, 0.0000000000, 19.6375882170, -5.8609537124, -4.8698685905, -4.9812419194, -5.3064970374, 0.0000000000, -10.5476199417, 19.0000000000, 1.1698353012
          69, 0.9290428921, 0.0465143165, 0.0000000000, 0.0000000000, 0.0000000000, 0.0093767944, -0.1155189457, 0.9230057693, 0.0000000000, 19.9732676244, -5.8618470996, -4.8707626899, -4.9816192342, -5.3098872344, 0.0000000000, -10.5331864396, 19.0000000000, 1.1870174845
          70, 0.9324086945, 0.0456342103, 0.0000000000, 0.0000000000, 0.0000000000, 0.0090321979, -0.1169701466, 0.9261676087, 0.0000000000, 20.4322303178, -5.8654978668, -4.8714975322, -4.9818829888, -5.3148872554, 0.0000000000, -10.5176592998, 19.0000000000, 1.2028431654
          71, 0.9353811984, 0.0446610349, 0.0000000000, 0.0000000000, 0.0000000000, 0.0086237330, -0.1184447071, 0.9289259635, 0.0000000000, 20.9440108339, -5.8708312598, -4.8721478480, -4.9821079359, -5.3207591868, 0.0000000000, -10.5011287805, 19.0000000000, 1.2199329813
          72, 0.9381098065, 0.0437421412, 0.0000000000, 0.0000000000, 0.0000000000, 0.0081531625, -0.1198234586, 0.9314535537, 0.0000000000, 21.4463622819, -5.8768836401, -4.8727303818, -4.9823516666, -5.3269040463, 0.0000000000, -10.4838989013, 19.0000000000, 1.2357583642
          73, 0.9406769656, 0.0428770614, 0.0000000000, 0.0000000000, 0.0000000000, 0.0076526585, -0.1211211784, 0.9338314924, 0.0000000000, 21.9389327357, -5.8823480522, -4.8732346218, -4.9826315834, -5.3323718553, 0.0000000000, -10.4660557798, 19.0000000000, 1.2522569974
          74, 0.9431590166, 0.0420540030, 0.0000000000, 0.0000000000, 0.0000000000, 0.0071538384, -0.1223627362, 0.9361329128, 0.0000000000, 22.4273302976, -5.8864916165, -4.8736213811, -4.9829489819, -5.3367169789, 0.0000000000, -10.4479647658, 19.0000000000, 1.2686604818
          75, 0.9456232266, 0.0412694546, 0.0000000000, 0.0000000000, 0.0000000000, 0.0066790217, -0.1235632712, 0.9384234505, 0.0000000000, 22.9133928547, -5.8889041612, -4.8738439534, -4.9832918988, -5.3396843035, 0.0000000000, -10.4293304714, 19.0000000000, 1.2857701341
          76, 0.9481146132, 0.0405230088, 0.0000000000, 0.0000000000, 0.0000000000, 0.0062395848, -0.1247310016, 0.9407473684, 0.0000000000, 23.3969451340, -5.8894969058, -4.8738591845, -4.9836464697, -5.3411800495, 0.0000000000, -10.4110501916, 19.0000000000, 1.3014970819
          77, 0.9506500764, 0.0398122818, 0.0000000000, 0.0000000000, 0.0000000000, 0.0058367950, -0.1258712096, 0.9431208958, 0.0000000000, 23.8783117526, -5.8885185318, -4.8736348390, -4.9840005604, -5.3412990826, 0.0000000000, -10.3929020019, 19.0000000000, 1.3171573480
          78, 0.9532189240, 0.0391319540, 0.0000000000, 0.0000000000, 0.0000000000, 0.0054642314, -0.1269872773, 0.9455325792, 0.0000000000, 24.3590934189, -5.8864358831, -4.8731515453, -4.9843423250, -5.3402864810, 0.0000000000, -10.3750745731, 19.0000000000, 1.3342556834
          79, 0.9557920189, 0.0384750055, 0.0000000000, 0.0000000000, 0.0000000000, 0.0051104793, -0.1280810586, 0.9479525050, 0.0000000000, 24.8418942852, -5.8838191720, -4.8724019301, -4.9846617722, -5.3384884105, 0.0000000000, -10.3570446591, 19.0000000000, 1.3507458647
          80, 0.9583304357, 0.0378327007, 0.0000000000, 0.0000000000, 0.0000000000, 0.0047628058, -0.1291543968, 0.9503408225, 0.0000000000, 25.3307434808, -5.8812870305, -4.8713873541, -4.9849529209, -5.3363388975, 0.0000000000, -10.3373727840, 19.0000000000, 1.3670725505
          81, 0.9607941398, 0.0371964631, 0.0000000000, 0.0000000000, 0.0000000000, 0.0044104492, -0.1302087862, 0.9526566159, 0.0000000000, 25.8302553329, -5.8793716119, -4.8701166660, -4.9852169799, -5.3342713772, 0.0000000000, -10.3167171428, 19.0000000000, 1.3834884485
          82, 0.9631538336, 0.0365630556, 0.0000000000, 0.0000000000, 0.0000000000, 0.0040457437, -0.1312423274, 0.9548704707, 0.0000000000, 26.3422686522, -5.8784088824, -4.8686072210, -4.9854629999, -5.3325979172, 0.0000000000, -10.2960767070, 19.0000000000, 1.3999840816
          83, 0.9653931943, 0.0359315775, 0.0000000000, 0.0000000000, 0.0000000000, 0.0036656720, -0.1322530728, 0.9569661554, 0.0000000000, 26.8675427302, -5.8785252961, -4.8668828596, -4.9857079474, -5.3314785856, 0.0000000000, -10.2750295375, 19.0000000000, 1.4164865494
          84, 0.9675095539, 0.0353027926, 0.0000000000, 0.0000000000, 0.0000000000, 0.0032718130, -0.1332398071, 0.9589411754, 0.0000000000, 27.4060345706, -5.8796307425, -4.8649714807, -4.9859728874, -5.3308942480, 0.0000000000, -10.2537272499, 19.0000000000, 1.4328951478
          85, 0.9695142179, 0.0346812915, 0.0000000000, 0.0000000000, 0.0000000000, 0.0028687571, -0.1341999724, 0.9608074615, 0.0000000000, 27.9549628898, -5.8815286304, -4.8629011976, -4.9862790589, -5.3307422880, 0.0000000000, -10.2325564737, 19.0000000000, 1.4493943810
          86, 0.9714258041, 0.0340709314, 0.0000000000, 0.0000000000, 0.0000000000, 0.0024633824, -0.1351330032, 0.9625840185, 0.0000000000, 28.5118652113, -5.8839519258, -4.8606973965, -4.9866415584, -5.3308497964, 0.0000000000, -10.2115553069, 19.0000000000, 1.4658950488
          87, 0.9732660033, 0.0334750346, 0.0000000000, 0.0000000000, 0.0000000000, 0.0020630160, -0.1360393942, 0.9642927846, 0.0000000000, 29.0743837836, -5.8865834210, -4.8583795017, -4.9870665231, -5.3309824971, 0.0000000000, -10.1906980097, 19.0000000000, 1.4826329986
          88, 0.9750562644, 0.0328970402, 0.0000000000, 0.0000000000, 0.0000000000, 0.0016738104, -0.1369194831, 0.9659554798, 0.0000000000, 29.6396349699, -5.8891878228, -4.8559603769, -4.9875517487, -5.3309704699, 0.0000000000, -10.1697022908, 19.0000000000, 1.4992232641
          89, 0.9768139477, 0.0323397110, 0.0000000000, 0.0000000000, 0.0000000000, 0.0012999414, -0.1377735638, 0.9675896808, 0.0000000000, 30.2047828452, -5.8916874813, -4.8534476907, -4.9880876370, -5.3307681098, 0.0000000000, -10.1485348871, 19.0000000000, 1.5156664332
          90, 0.9785483426, 0.0318031624, 0.0000000000, 0.0000000000, 0.0000000000, 0.0009438168, -0.1386031356, 0.9692045557, 0.0000000000, 30.7689006220, -5.8940423521, -4.8508455868, -4.9886573178, -5.3303391215, 0.0000000000, -10.1272443790, 19.0000000000, 1.5320754647
          91, 0.9802608800, 0.0312861577, 0.0000000000, 0.0000000000, 0.0000000000, 0.0006060006, -0.1394096648, 0.9708012989, 0.0000000000, 31.3320954930, -5.8962325287, -4.8481550145, -4.9892414593, -5.3296445647, 0.0000000000, -10.1059307561, 19.0000000000, 1.5485716979
