"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Conservative_5"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"	"Laminar_Viscosity"	"Skin_Friction_Coefficient"	"Heat_Flux"	"Y_Plus"	"Eddy_Viscosity"
38	3.587469844042950e-01	-5.869148183384367e-02	9.967820989547725e-01	0.000000000000000e+00	0.000000000000000e+00	2.502732250190338e+00	1.000000000000000e-10	1.001092900076135e+00	1.004320385456627e+00	6.923817312992971e-02	0.000000000000000e+00	0.000000000000000e+00	3.472008277981486e-03	-4.510760597290343e-07	2.148053924482429e+00	1.055106656319893e-20	
39	2.895540445181870e-01	-5.947265120547269e-02	9.974499660861992e-01	0.000000000000000e+00	0.000000000000000e+00	2.504434421023582e+00	1.000000000000000e-10	1.001773768409433e+00	1.004330524132082e+00	1.124678049890078e-01	0.000000000000000e+00	0.000000000000000e+00	3.591645099640851e-03	-4.869980422185754e-07	2.192442943825548e+00	1.057912689144636e-20	
40	2.283665749856950e-01	-5.828472232042683e-02	9.982971938231768e-01	0.000000000000000e+00	0.000000000000000e+00	2.506466991537915e+00	1.000000000000000e-10	1.002586796615166e+00	1.004292587555023e+00	1.640885197528066e-01	0.000000000000000e+00	0.000000000000000e+00	3.648096248871178e-03	-5.163518465189763e-07	2.221426163710527e+00	1.061604035152153e-20	
41	1.761797307773510e-01	-5.540399685008031e-02	9.993902930287011e-01	0.000000000000000e+00	0.000000000000000e+00	2.509099149449633e+00	1.000000000000000e-10	1.003639659779853e+00	1.004247627336031e+00	2.309368144692975e-01	0.000000000000000e+00	0.000000000000000e+00	3.631270883736787e-03	-5.323646300476532e-07	2.233142570743351e+00	1.066371373321547e-20	
42	1.330574640378200e-01	-5.125402533974487e-02	1.000781931660377e+00	0.000000000000000e+00	0.000000000000000e+00	2.512402616055150e+00	1.000000000000000e-10	1.004961046422060e+00	1.004171517996738e+00	3.148341780159407e-01	0.000000000000000e+00	0.000000000000000e+00	3.500608707561143e-03	-5.199805333151603e-07	2.215598299117216e+00	1.072510733162974e-20	
43	9.838551560343448e-02	-4.628967359474944e-02	1.002152079346113e+00	0.000000000000000e+00	0.000000000000000e+00	2.516335149029901e+00	1.000000000000000e-10	1.006534059611960e+00	1.004368237763398e+00	4.147077920221725e-01	0.000000000000000e+00	0.000000000000000e+00	3.250023426058085e-03	-4.698130851190997e-07	2.164259600440044e+00	1.077909442839547e-20	
44	7.115831019240228e-02	-4.091264364521334e-02	1.004371374889362e+00	0.000000000000000e+00	0.000000000000000e+00	2.520651666752119e+00	1.000000000000000e-10	1.008260666700847e+00	1.003868034028720e+00	5.243333762468527e-01	0.000000000000000e+00	0.000000000000000e+00	3.238784746547874e-03	-4.729383628593224e-07	2.202303164172381e+00	1.088738665722169e-20	
45	5.022241269090757e-02	-3.543266689255811e-02	1.005702616451448e+00	0.000000000000000e+00	0.000000000000000e+00	2.525357812879395e+00	1.000000000000000e-10	1.010143125151758e+00	1.004410997199146e+00	6.438542613329579e-01	0.000000000000000e+00	0.000000000000000e+00	3.451923978218598e-03	-5.582172298656181e-07	2.328240830125322e+00	1.093159489655114e-20	
46	3.444508613221498e-02	-3.006547322461565e-02	1.007932254666488e+00	0.000000000000000e+00	0.000000000000000e+00	2.530074904472495e+00	1.000000000000000e-10	1.012029961788998e+00	1.004061127807624e+00	7.636531258373559e-01	0.000000000000000e+00	0.000000000000000e+00	3.414685230453865e-03	-6.875846828923454e-07	2.391752657946541e+00	1.103771833299295e-20	
47	2.280943840223927e-02	-2.495170224279449e-02	1.009692930474602e+00	0.000000000000000e+00	0.000000000000000e+00	2.534171942391712e+00	1.000000000000000e-10	1.013668776956685e+00	1.003933348326273e+00	8.677046331838988e-01	0.000000000000000e+00	0.000000000000000e+00	6.484245157996776e-03	-2.284858210910360e-06	3.435094537148206e+00	1.111830543862994e-20	
48	1.445220176924677e-02	-2.018402699144572e-02	1.009771342696605e+00	0.000000000000000e+00	0.000000000000000e+00	2.540801297086270e+00	1.000000000000000e-10	1.016320518834508e+00	1.006481459652166e+00	1.036068793414907e+00	0.000000000000000e+00	0.000000000000000e+00	3.997090450975477e-03	-2.430341330742566e-07	2.835896545025573e+00	1.105699428227523e-20	
49	8.660977828664375e-03	-1.583432528077909e-02	1.009838191323381e+00	0.000000000000000e+00	0.000000000000000e+00	2.536674500465722e+00	1.000000000000000e-10	1.014669800186288e+00	1.004780203504379e+00	9.312615113376407e-01	0.000000000000000e+00	0.000000000000000e+00	5.960129841839440e-03	-1.292301841821572e-06	3.705438226756618e+00	1.110311002633671e-20	
50	4.844550253733529e-03	-1.197282395717829e-02	1.006663009593710e+00	0.000000000000000e+00	0.000000000000000e+00	2.529455038898094e+00	1.000000000000000e-10	1.011782015559237e+00	1.005080788279119e+00	7.479105457977437e-01	0.000000000000000e+00	0.000000000000000e+00	6.667203636262053e-03	-2.617730341389574e-06	4.251183863163670e+00	1.095656982073677e-20	
51	2.493434235242850e-03	-8.666019672232862e-03	1.000426064368180e+00	0.000000000000000e+00	0.000000000000000e+00	2.515351436931532e+00	1.000000000000000e-10	1.006140574772612e+00	1.005707738529548e+00	3.897246874845678e-01	0.000000000000000e+00	0.000000000000000e+00	1.075443230868706e-02	-9.873520663086367e-06	5.959399914110310e+00	1.067220679889171e-20	
52	1.159193085740397e-03	-5.950300022223502e-03	9.921291323900617e-01	0.000000000000000e+00	0.000000000000000e+00	2.492610971675938e+00	1.000000000000000e-10	9.970443886703749e-01	1.004949915636707e+00	-1.878095541458418e-01	0.000000000000000e+00	0.000000000000000e+00	1.346469873483097e-02	-1.871128299585978e-05	7.516706932224379e+00	1.034049385460257e-20	
53	4.691284473891598e-04	-3.805771251873249e-03	9.797619698505475e-01	0.000000000000000e+00	0.000000000000000e+00	2.457963086390670e+00	1.000000000000000e-10	9.831852345562677e-01	1.003489647300521e+00	-1.067753738550886e+00	0.000000000000000e+00	0.000000000000000e+00	1.368837855728202e-02	-1.476036792955353e-05	8.721507357795142e+00	9.867477576536883e-21	
54	1.500786146402364e-04	-2.161299885350869e-03	9.771117257988681e-01	0.000000000000000e+00	0.000000000000000e+00	2.453510367155156e+00	1.000000000000000e-10	9.814041468620621e-01	1.004388636058966e+00	-1.180838400538756e+00	0.000000000000000e+00	0.000000000000000e+00	1.182451973969469e-02	-1.043807473971936e-05	9.569157806728546e+00	9.741020386534055e-21	
55	2.721275945542452e-05	-9.231024271926752e-04	9.788665914259669e-01	0.000000000000000e+00	0.000000000000000e+00	2.457617584739036e+00	1.000000000000000e-10	9.830470338956142e-01	1.004266364905985e+00	-1.076528362645672e+00	0.000000000000000e+00	0.000000000000000e+00	9.863907468725602e-03	-9.334153503505555e-06	1.057493210983109e+01	9.813940524425729e-21	
56	0.000000000000000e+00	0.000000000000000e+00	9.782281462672997e-01	0.000000000000000e+00	0.000000000000000e+00	2.456316866926411e+00	1.000000000000000e-10	9.825267467705642e-01	1.004389939471252e+00	-1.109562386666126e+00	0.000000000000000e+00	0.000000000000000e+00	9.374629101950346e-03	-1.033782767812849e-05	1.261318760539010e+01	9.785586749289492e-21	
57	2.721275945665566e-05	9.231024272135111e-04	9.788893294531863e-01	0.000000000000000e+00	0.000000000000000e+00	2.457573347099658e+00	1.000000000000000e-10	9.830293388398630e-01	1.004224960822659e+00	-1.077651855556769e+00	0.000000000000000e+00	0.000000000000000e+00	1.412382860093868e-02	-1.112650904563718e-05	1.265459093622427e+01	9.815785009520336e-21	
58	1.500786146456709e-04	2.161299885389794e-03	9.804730998683379e-01	0.000000000000000e+00	0.000000000000000e+00	2.473715031619208e+00	1.000000000000000e-10	9.894860126476829e-01	1.009188058917193e+00	-6.677052945319313e-01	0.000000000000000e+00	0.000000000000000e+00	2.520920309499362e-02	-4.323080653121320e-05	1.394498061277577e+01	9.767924224233360e-21	
59	4.691284474090552e-04	3.805771251953191e-03	9.683922401780145e-01	0.000000000000000e+00	0.000000000000000e+00	2.428282862888528e+00	1.000000000000000e-10	9.713131451554111e-01	1.003011915084034e+00	-1.821535386334626e+00	0.000000000000000e+00	0.000000000000000e+00	3.660436940119165e-02	-1.003988972338370e-04	1.418424668663520e+01	9.427699795336007e-21	
60	1.159193085789885e-03	5.950300022348630e-03	9.633072232218340e-01	0.000000000000000e+00	0.000000000000000e+00	2.411285394606159e+00	1.000000000000000e-10	9.645141578424634e-01	1.001248588339506e+00	-2.253216086081099e+00	0.000000000000000e+00	0.000000000000000e+00	3.519544476778037e-02	-8.206303073254767e-05	1.200887136359831e+01	9.268763830975706e-21	
61	2.493434235350970e-03	8.666019672416576e-03	9.599584261336473e-01	0.000000000000000e+00	0.000000000000000e+00	2.410619020549958e+00	1.000000000000000e-10	9.642476082199829e-01	1.004463758705686e+00	-2.270139831082127e+00	0.000000000000000e+00	0.000000000000000e+00	1.927501055034724e-02	-2.501542734187536e-05	7.822627157317146e+00	9.073240049307297e-21	
62	4.844550253940727e-03	1.197282395742617e-02	9.583265880497956e-01	0.000000000000000e+00	0.000000000000000e+00	2.414349319508192e+00	1.000000000000000e-10	9.657397278032768e-01	1.007731157733692e+00	-2.175402306775370e+00	0.000000000000000e+00	0.000000000000000e+00	1.248168951051584e-02	-9.369931019369204e-06	5.663844742052542e+00	8.944540776275084e-21	
63	8.660977829023099e-03	1.583432528109248e-02	9.614492104478983e-01	0.000000000000000e+00	0.000000000000000e+00	2.424099635813751e+00	1.000000000000000e-10	9.696398543255003e-01	1.008514710111025e+00	-1.927775819370838e+00	0.000000000000000e+00	0.000000000000000e+00	1.019348170843973e-02	-5.594793010664721e-06	4.714909564777495e+00	9.045491228014997e-21	
64	1.445220176983436e-02	2.018402699183120e-02	9.668386579471968e-01	0.000000000000000e+00	0.000000000000000e+00	2.437465093163907e+00	1.000000000000000e-10	9.749860372655627e-01	1.008422474242607e+00	-1.588336446077137e+00	0.000000000000000e+00	0.000000000000000e+00	6.628644204771131e-03	-2.085576559534469e-06	3.568239499758548e+00	9.251970304321666e-21	
65	2.280943840314228e-02	2.495170224324787e-02	9.727558298888094e-01	0.000000000000000e+00	0.000000000000000e+00	2.451567756606539e+00	1.000000000000000e-10	9.806271026426154e-01	1.008087376661406e+00	-1.230174423235240e+00	0.000000000000000e+00	0.000000000000000e+00	5.199018676901711e-03	-1.862674866054484e-06	3.009539079794664e+00	9.487807552135980e-21	
66	3.444508613354828e-02	3.006547322513315e-02	9.778268302442000e-01	0.000000000000000e+00	0.000000000000000e+00	2.460787834185378e+00	1.000000000000000e-10	9.843151336741511e-01	1.006631089844413e+00	-9.960142839232868e-01	0.000000000000000e+00	0.000000000000000e+00	2.674341603868637e-03	1.059973958321196e-06	2.080712583553254e+00	9.719503214084456e-21	
67	5.022241269281980e-02	3.543266689313175e-02	9.831722941874329e-01	0.000000000000000e+00	0.000000000000000e+00	2.474423264485754e+00	1.000000000000000e-10	9.897693057943012e-01	1.006705581771193e+00	-6.497184711806507e-01	0.000000000000000e+00	0.000000000000000e+00	5.308203664904439e-03	-1.835167623063811e-06	2.849640567421942e+00	9.932096222427800e-21	
68	7.115831019507564e-02	4.091264364582575e-02	9.856370761789741e-01	0.000000000000000e+00	0.000000000000000e+00	2.478386558231336e+00	1.000000000000000e-10	9.913546232925342e-01	1.005796525942775e+00	-5.490636331205334e-01	0.000000000000000e+00	0.000000000000000e+00	1.842475197249892e-03	2.435065437410937e-07	1.643077528458260e+00	1.005296864762150e-20	
69	9.838551560707631e-02	4.628967359536866e-02	9.869268329912124e-01	0.000000000000000e+00	0.000000000000000e+00	2.481786978053097e+00	1.000000000000000e-10	9.927147912212386e-01	1.005860288664007e+00	-4.627039715695149e-01	0.000000000000000e+00	0.000000000000000e+00	2.072308720576016e-03	-2.534951054306368e-07	1.713065111994840e+00	1.010421640572929e-20	
70	1.330574640426540e-01	5.125402534032247e-02	9.868310633124073e-01	0.000000000000000e+00	0.000000000000000e+00	2.482573607485242e+00	1.000000000000000e-10	9.930294429940967e-01	1.006276754407383e+00	-4.427261291009511e-01	0.000000000000000e+00	0.000000000000000e+00	1.770553844773803e-03	-6.080191375539092e-08	1.562165254525776e+00	1.009066951223713e-20	
71	1.761797307835840e-01	5.540399685055070e-02	9.874616076665717e-01	0.000000000000000e+00	0.000000000000000e+00	2.482818202198799e+00	1.000000000000000e-10	9.931272808795191e-01	1.005733275391434e+00	-4.365142147529977e-01	0.000000000000000e+00	0.000000000000000e+00	1.561119628033232e-03	-6.724532865098727e-08	1.453800076530618e+00	1.012908241166823e-20	
72	2.283665749934740e-01	5.828472232071416e-02	9.879732120241779e-01	0.000000000000000e+00	0.000000000000000e+00	2.483283495991372e+00	1.000000000000000e-10	9.933133983965485e-01	1.005400856649634e+00	-4.246972578609983e-01	0.000000000000000e+00	0.000000000000000e+00	1.298085775926160e-03	-2.282333416765922e-08	1.317119560896172e+00	1.015782498058329e-20	
73	2.895540445275380e-01	5.947265120550563e-02	9.885003764895546e-01	0.000000000000000e+00	0.000000000000000e+00	2.483123459139106e+00	1.000000000000000e-10	9.932493836556421e-01	1.004799920034949e+00	-4.287616761157522e-01	0.000000000000000e+00	0.000000000000000e+00	1.036145000486410e-03	2.512349535746857e-08	1.171868409394145e+00	1.019355820347592e-20	
74	3.587469844150750e-01	5.869148183357661e-02	9.889850193099531e-01	0.000000000000000e+00	0.000000000000000e+00	2.482860962737964e+00	1.000000000000000e-10	9.931443850951851e-01	1.004201359730024e+00	-4.354282354082112e-01	0.000000000000000e+00	0.000000000000000e+00	8.553068229791850e-04	1.903837215445322e-07	1.062062447969983e+00	1.022760140461467e-20	
