TITLE = "SU2 Simulation"
VARIABLES = "Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Res_Turb[0]","Linear_Solver_Iterations","Time(min)"
ZONE T= "Convergence history"
           0, 10.5652316456, 4.3320255824, 0.0000000000, 0.0000000000, 0.0000000000, 2.8097446757, 1.4499322243, 11.3264408318, 0.0000000000, 2.4388664020, -3.5770619286, -14.4160535951, -14.3869171890, -3.0310420698, 0.0000000000, -10.3193746243, 20.0000000000, 0.0225622535
           1, 7.0364277964, 2.7877013198, 0.0000000000, 0.0000000000, 0.0000000000, 2.0039971539, 0.8715511776, 7.5181775270, 0.0000000000, 2.5240967339, -3.7355140628, -4.3466434646, -3.6972025711, -3.1880311140, 0.0000000000, -10.7147637135, 20.0000000000, 0.0380101681
           2, 5.5250514834, 2.0322300583, 0.0000000000, 0.0000000000, 0.0000000000, 1.4707784884, 0.5329949492, 5.8627697625, 0.0000000000, 2.7187135930, -4.1947662619, -4.3889955763, -4.0883633101, -3.6500714022, 0.0000000000, -10.9878496685, 21.0000000000, 0.0533393343
           3, 4.4477394068, 1.5191282056, 0.0000000000, 0.0000000000, 0.0000000000, 1.0892919588, 0.3162055012, 4.6893656732, 0.0000000000, 2.9278235966, -4.3197978096, -4.2219804447, -4.0541719899, -3.7755434403, 0.0000000000, -11.1113115526, 20.0000000000, 0.0679476023
           4, 3.2774732119, 0.9927173134, 0.0000000000, 0.0000000000, 0.0000000000, 0.7151223007, 0.1106188042, 3.4227301674, 0.0000000000, 3.3015171264, -4.3942354208, -4.1407317206, -4.0617782310, -3.8506132545, 0.0000000000, -11.1770836311, 19.0000000000, 0.0823944171
           5, 2.0305395575, 0.4754266131, 0.0000000000, 0.0000000000, 0.0000000000, 0.2978590734, -0.0663154652, 2.0844000619, 0.0000000000, 4.2709842099, -4.4135533981, -4.1258586612, -4.1100426520, -3.8695193064, 0.0000000000, -11.1876299091, 20.0000000000, 0.0976167679
           6, 0.8337132967, 0.0394296120, 0.0000000000, 0.0000000000, 0.0000000000, -0.1006306307, -0.1776947988, 0.8155103395, 0.0000000000, 21.1443444346, -4.3606603304, -4.1591319483, -4.1906061698, -3.8159826081, 0.0000000000, -11.1326361009, 20.0000000000, 0.1126860340
           7, -0.1598336710, -0.2691606263, 0.0000000000, 0.0000000000, 0.0000000000, -0.4112579486, -0.2186212023, -0.2240513670, 0.0000000000, 0.5938226300, -4.3057720700, -4.2190198669, -4.2743904178, -3.7609244233, 0.0000000000, -11.0765533383, 19.0000000000, 0.1269669692
           8, -0.8640549798, -0.4443985888, 0.0000000000, 0.0000000000, 0.0000000000, -0.6064455385, -0.2056221893, -0.9496318387, 0.0000000000, 1.9443243106, -4.2804985193, -4.2713393264, -4.3184075032, -3.7356067084, 0.0000000000, -11.0308443659, 19.0000000000, 0.1417247534
